#{"t_start": 1648263274.5709026, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1041.49783,55,1.994232,1001.439576,-1041.49783
-1064.127427,53,2.580733,-23.562999,-1064.127427
-1013.974456,46,3.070078,27.197773,-1013.974456
-1113.638994,57,3.681106,-75.327886,-1113.638994
-1087.228095,51,4.293636,-47.103009,-1087.228095
-983.009334,55,4.990135,-42.478137,-983.009334
-1225.778855,73,5.866983,-134.90178,-1225.778855
-969.959126,62,6.497338,-45.072828,-969.959126
-1065.727003,55,7.078418,-50.624304,-1065.727003
-928.765739,47,7.553807,0.695495,-928.765739
-990.948871,64,8.221294,-74.943796,-990.948871
-965.574382,40,8.649396,11.985268,-965.574382
-1095.4681,54,9.205756,-44.783562,-1095.4681
-996.857418,51,9.738834,-5.62632,-996.857418
-1145.486317,71,10.498813,875.379189,-1145.486317
-1013.090292,44,10.954731,17.468261,-1013.090292
-1454.515546,121,12.236392,595.542961,-1454.515546
-1151.454696,68,12.963876,-151.480289,-1151.454696
-1218.011179,68,13.679074,-52.318445,-1218.011179
-1017.482641,50,14.205356,2.981877,-1017.482641
-962.036818,51,14.75299,982.838547,-962.036818
-1024.381013,45,15.228507,9.236172,-1024.381013
-1182.562441,66,15.932162,-142.934061,-1182.562441
-1030.06647,43,16.380948,39.151993,-1030.06647
-1068.734791,49,16.906272,-41.30098,-1068.734791
-1009.32576,41,17.346761,72.82855,-1009.32576
-982.796183,43,17.831342,42.856276,-982.796183
-1061.833208,50,18.39704,45.307047,-1061.833208
-1044.254148,49,18.960013,-37.994402,-1044.254148
-1112.644264,62,19.645753,895.296855,-1112.644264
-1055.234663,45,20.149557,-16.646272,-1055.234663
-1453.345171,109,21.392522,-289.72946,-1453.345171
-1082.550681,62,22.116763,-76.956224,-1082.550681
-1009.759076,45,22.62902,4.009567,-1009.759076
-1076.890365,56,23.242209,-75.99949,-1076.890365
-1073.103522,56,24.406432,966.550538,-1073.103522
-1029.668176,47,24.923026,-45.000891,-1029.668176
-1254.939768,79,25.767245,-260.829653,-1254.939768
-998.365608,50,26.294814,27.97488,-998.365608
-973.70534,38,26.682325,83.476964,-973.70534
-1087.200108,56,27.273009,962.507589,-1087.200108
-966.566269,46,27.763218,1055.027722,-966.566269
-1041.823891,47,28.295459,-21.474542,-1041.823891
-1435.587808,111,29.536829,-410.650414,-1435.587808
-994.743262,36,29.942435,44.85508,-994.743262
-997.485112,41,30.387845,38.973935,-997.485112
-1037.543098,52,30.961463,-21.947759,-1037.543098
-1084.507443,59,31.578636,-87.862667,-1084.507443
-1039.104057,48,32.103268,-52.830833,-1039.104057
-1105.865238,57,32.73634,-92.693973,-1105.865238
-1111.584161,59,33.380544,-109.29271,-1111.584161
-1055.480485,49,33.911576,-71.720911,-1055.480485
-1147.761997,59,34.543196,-116.094207,-1147.761997
-1101.433216,60,35.21241,-50.860676,-1101.433216
-1055.918453,49,35.738395,21.894275,-1055.918453
-1109.489937,49,36.292271,67.724606,-1109.489937
-1141.91854,58,36.981374,-42.422156,-1141.91854
-1175.706175,54,37.55061,-94.420362,-1175.706175
-1234.036639,69,38.311899,-127.455874,-1234.036639
-983.136264,38,38.710432,23.872295,-983.136264
-1195.277152,59,39.348855,-94.520338,-1195.277152
-996.030384,50,39.903438,-138.490473,-996.030384
-1049.997289,58,40.528744,-77.1112,-1049.997289
-1042.45212,50,41.084346,-43.984847,-1042.45212
-976.618835,43,41.523581,18.289243,-976.618835
-1145.915823,74,42.354684,-193.948907,-1145.915823
-1032.807138,45,42.852882,52.945873,-1032.807138
-991.039497,43,43.297678,27.05213,-991.039497
-1243.01536,81,44.169312,-152.187701,-1243.01536
-1085.662492,55,44.760226,-77.058438,-1085.662492
-1011.378534,45,45.224793,32.14721,-1011.378534
-975.752231,41,45.674209,73.162641,-975.752231
-1238.1526,72,46.416545,-158.866628,-1238.1526
-1031.634813,42,47.230028,16.206738,-1031.634813
-1060.376532,46,47.719243,55.37225,-1060.376532
-1113.634266,77,48.546849,864.136257,-1113.634266
-960.566034,41,48.978677,1065.594941,-960.566034
-995.385529,42,49.425155,43.93408,-995.385529
-992.361699,45,49.890911,65.497534,-992.361699
-988.136738,65,50.591665,-110.494849,-988.136738
-1013.497197,44,51.054816,32.26309,-1013.497197
-1119.941973,56,51.681249,-55.411403,-1119.941973
-1002.216656,39,52.110298,32.092568,-1002.216656
-1031.838799,43,52.58865,26.165978,-1031.838799
-1202.966531,77,53.405659,-191.187301,-1202.966531
-985.522004,36,53.800695,56.751858,-985.522004
-993.929458,46,54.282694,8.66201,-993.929458
-1127.12748,61,54.937247,-29.777485,-1127.12748
-1029.355522,39,55.354203,57.166017,-1029.355522
-1164.116928,57,55.980755,-96.928208,-1164.116928
-1096.728168,56,56.713016,-43.440872,-1096.728168
-1111.395016,57,57.414709,-36.562991,-1111.395016
-1281.75969,81,58.371882,-87.028014,-1281.75969
-1161.341942,69,59.226149,-150.498437,-1161.341942
-1072.415848,59,59.898461,930.485146,-1072.415848
-1243.253261,84,60.872801,776.916278,-1243.253261
-1158.244184,74,61.732108,881.033094,-1158.244184
-1330.866945,87,62.874499,-239.158882,-1330.866945
-1068.082602,50,63.463239,17.408468,-1068.082602
-1173.607775,59,64.233429,-119.995661,-1173.607775
-1023.78289,50,64.939315,1003.045593,-1023.78289
-1027.92109,39,65.491118,140.181471,-1027.92109
-1022.214122,46,66.169796,13.594263,-1022.214122
-966.756543,41,66.661324,16.379117,-966.756543
-1116.351806,56,67.440526,-7.565731,-1116.351806
-1143.988639,67,68.234194,-137.175405,-1143.988639
-1147.374641,57,68.872432,-67.362802,-1147.374641
-1122.367209,65,69.593751,-164.472324,-1122.367209
-1143.825915,65,70.293845,-101.385685,-1143.825915
-1169.905502,61,71.427696,-68.76462,-1169.905502
-1159.076249,60,72.115429,-118.487261,-1159.076249
-1102.423319,62,72.876016,-125.739084,-1102.423319
-1183.223934,65,73.570725,-110.086388,-1183.223934
-1333.657731,92,74.627657,-247.072664,-1333.657731
-1190.433976,70,75.411808,-173.269408,-1190.433976
-1004.38369,47,76.043715,1058.049585,-1004.38369
-940.190251,39,76.555432,76.167555,-940.190251
-1034.632122,42,77.041418,56.68272,-1034.632122
-989.908552,38,77.451936,79.571304,-989.908552
-1297.547767,94,78.4978,-290.151382,-1297.547767
-1299.170148,89,79.571686,-288.400781,-1299.170148
-1127.158407,51,80.254411,-1.933614,-1127.158407
-1158.294537,54,80.888966,-19.252926,-1158.294537
-1363.768594,97,82.057514,-363.773702,-1363.768594
-1235.160269,76,82.987932,-131.337886,-1235.160269
-1200.862861,77,83.856493,850.698617,-1200.862861
-972.585773,43,84.327877,55.321628,-972.585773
-1127.219381,65,85.053747,-120.471607,-1127.219381
-988.632771,44,85.54923,1048.949627,-988.632771
-979.4929,42,86.017461,78.780958,-979.4929
-1016.038454,45,86.499332,75.181479,-1016.038454
-1402.067585,100,87.603651,-453.142573,-1402.067585
-1055.572577,46,88.086107,28.222725,-1055.572577
-1067.83463,54,88.683151,-19.416415,-1067.83463
-1017.531818,50,89.217378,-27.465177,-1017.531818
-1041.084001,47,89.731891,14.498059,-1041.084001
-1034.320279,48,90.230622,5.444121,-1034.320279
-1067.195732,55,90.817197,-18.408699,-1067.195732
-980.555731,39,91.235022,44.102892,-980.555731
-1004.710448,44,91.715296,2.317531,-1004.710448
-1063.764429,57,92.331744,957.67578,-1063.764429
-1076.831884,58,92.961285,-53.210619,-1076.831884
-1050.200014,53,93.529558,-58.997654,-1050.200014
-963.591068,44,93.998369,1017.323886,-963.591068
-1133.678073,57,94.950414,-84.497934,-1133.678073
-1118.134797,53,95.523875,-26.377666,-1118.134797
-1304.691097,89,96.588453,-196.721352,-1304.691097
-1077.383658,60,97.261047,926.391564,-1077.383658
-1038.284834,44,97.791243,41.492627,-1038.284834
-1170.371849,69,98.58019,-129.488681,-1170.371849
