#{"t_start": 1648263274.6279435, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1123.791252,78,2.211771,811.677262,-1123.791252
-1032.121908,39,2.659007,63.911154,-1032.121908
-1015.558879,50,3.186908,1027.68755,-1015.558879
-1168.706498,72,3.990936,-128.603036,-1168.706498
-943.241454,51,4.642629,9.005127,-943.241454
-1005.444105,44,5.186384,43.206127,-1005.444105
-1014.076339,37,5.637896,104.043813,-1014.076339
-1040.999366,52,6.186481,15.451897,-1040.999366
-1415.092402,98,7.197207,-348.293658,-1415.092402
-966.155672,74,7.942745,-170.208976,-966.155672
-1171.854246,59,8.580831,9.452133,-1171.854246
-1005.98692,45,9.049579,46.510783,-1005.98692
-1008.974362,46,9.525329,29.371805,-1008.974362
-1205.323928,66,10.224109,-82.980768,-1205.323928
-1110.721091,65,10.907184,-114.2089,-1110.721091
-1118.066404,60,11.55964,-120.280512,-1118.066404
-1077.63645,49,12.06624,46.806056,-1077.63645
-1011.560979,45,12.547789,10.877975,-1011.560979
-1786.35828,177,14.417995,271.355747,-1786.35828
-1079.075854,49,14.943165,65.414533,-1079.075854
-944.621163,42,15.388571,43.470032,-944.621163
-1166.696748,69,16.119612,-225.179695,-1166.696748
-1024.046139,46,16.605718,58.309888,-1024.046139
-1003.715108,43,17.066105,-0.282723,-1003.715108
-1285.985733,77,17.927197,-174.565003,-1285.985733
-999.907603,50,18.493409,-63.334062,-999.907603
-967.496366,38,18.921901,76.97675,-967.496366
-1029.450799,60,19.591088,-1.530859,-1029.450799
-1027.154505,42,20.059212,34.166159,-1027.154505
-985.240719,43,20.52884,27.841584,-985.240719
-1107.354301,51,21.102762,46.09155,-1107.354301
-1004.882372,44,21.648916,17.800925,-1004.882372
-1171.42366,77,22.522706,881.644663,-1171.42366
-1106.420873,59,23.17301,-64.670667,-1106.420873
-1091.667066,59,24.370888,889.243078,-1091.667066
-1140.653998,60,25.023586,-51.981691,-1140.653998
-1006.047747,45,25.50912,26.551656,-1006.047747
-1095.969635,51,26.051697,-52.507383,-1095.969635
-1098.623806,55,26.619125,983.246479,-1098.623806
-1184.269172,59,27.238553,13.145023,-1184.269172
-1133.193471,54,27.818352,-103.698249,-1133.193471
-1066.022775,46,28.339364,79.393494,-1066.022775
-1023.709576,40,28.797566,23.505606,-1023.709576
-1009.285115,44,29.284628,33.380296,-1009.285115
-1234.989692,87,30.245867,-261.264017,-1234.989692
-989.531034,44,30.724431,21.396731,-989.531034
-1057.099001,51,31.271452,32.118729,-1057.099001
-1148.155297,60,31.917985,-73.04216,-1148.155297
-1151.338524,66,32.649496,-91.087346,-1151.338524
-1104.160864,52,33.219367,-17.362713,-1104.160864
-997.430637,41,33.665104,36.656608,-997.430637
-971.052193,42,34.126646,35.66106,-971.052193
-1170.16166,66,34.826032,-91.728531,-1170.16166
-1064.508044,58,35.474812,973.46132,-1064.508044
-1139.685093,65,36.184099,-92.661657,-1139.685093
-1043.617585,52,36.802374,-46.033666,-1043.617585
-958.548557,37,37.20764,99.125628,-958.548557
-990.5113,39,37.631116,1091.233298,-990.5113
-1035.771459,47,38.133767,1048.637827,-1035.771459
-1223.232613,68,38.880185,-119.650153,-1223.232613
-1244.27258,84,39.793229,-181.280337,-1244.27258
-1073.536986,52,40.334056,1.305203,-1073.536986
-1235.912868,67,41.094602,-174.728029,-1235.912868
-990.642574,42,41.528227,35.905132,-990.642574
-972.124482,42,42.000292,50.352259,-972.124482
-1004.741331,36,42.395107,93.19756,-1004.741331
-1201.968646,69,43.136848,-191.195104,-1201.968646
-1051.469236,51,43.673087,-33.994651,-1051.469236
-1213.099382,64,44.380857,-115.403758,-1213.099382
-1057.909948,51,44.914076,-58.292637,-1057.909948
-979.088463,40,45.32862,59.855205,-979.088463
-968.334522,39,45.751679,52.101823,-968.334522
-1214.710155,73,46.508955,-154.51673,-1214.710155
-1030.534692,51,47.420578,22.305273,-1030.534692
-954.167259,38,47.819791,24.378131,-954.167259
-1055.636805,52,48.38093,-6.206022,-1055.636805
-980.119164,40,48.797351,35.104278,-980.119164
-1016.022737,45,49.282874,54.1113,-1016.022737
-1294.542083,83,50.148927,-200.764126,-1294.542083
-1167.074417,71,50.911891,-129.054817,-1167.074417
-991.141653,45,51.427207,1056.350895,-991.141653
-967.415404,41,51.867245,26.790577,-967.415404
-1037.730162,42,52.325777,77.093176,-1037.730162
-1203.764674,65,53.033613,-111.839642,-1203.764674
-956.034928,41,53.474393,1039.840709,-956.034928
-1021.881605,47,53.986002,14.99988,-1021.881605
-1160.749698,65,54.664158,-122.886507,-1160.749698
-1064.285973,49,55.190608,-22.07305,-1064.285973
-1369.942695,91,56.260181,-298.945301,-1369.942695
-1026.211394,47,56.843812,10.283255,-1026.211394
-1011.194107,41,57.350567,24.171399,-1011.194107
-1005.1222,35,57.756525,62.554673,-1005.1222
-932.145856,50,58.349288,-47.281294,-932.145856
-964.729563,38,58.825251,64.010416,-964.729563
-1102.279708,63,59.577147,934.051715,-1102.279708
-1000.246028,47,60.117454,48.727817,-1000.246028
-1399.501962,86,61.105841,-266.192535,-1399.501962
