#{"t_start": 1648217872.9704545, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1081.526949,55,2.186252,-70.524276,-1081.526949
-989.144796,44,2.723894,-5.736773,-989.144796
-1061.01686,56,3.387931,-80.476974,-1061.01686
-987.636871,43,3.900442,-16.994191,-987.636871
-1023.275638,53,4.581977,23.299412,-1023.275638
-983.00634,43,5.119068,-16.494687,-983.00634
-966.41425,43,5.605098,7.643701,-966.41425
-1053.414323,55,6.293361,57.642031,-1053.414323
-1213.233434,64,7.092058,-41.531734,-1213.233434
-1021.632669,49,7.688365,-11.616102,-1021.632669
-980.490138,42,8.22199,38.641176,-980.490138
-1008.138417,46,8.808721,25.259179,-1008.138417
-1004.599647,45,9.438457,16.184121,-1004.599647
-1029.855496,48,10.081514,19.11309,-1029.855496
-973.725515,37,10.573127,82.255028,-973.725515
-1062.975425,59,11.313658,-69.862521,-1062.975425
-1410.912928,88,12.407873,-200.007907,-1410.912928
-1072.229508,52,13.064483,4.888266,-1072.229508
-986.568946,48,13.669556,86.050068,-986.568946
-1004.320913,45,14.208557,88.435688,-1004.320913
-1045.926164,43,14.75621,152.993051,-1045.926164
-1089.465803,50,15.433569,-2.313442,-1089.465803
-1030.08069,47,16.082455,60.07539,-1030.08069
-1097.01109,59,16.770875,-93.295278,-1097.01109
-1145.032161,63,17.560476,-103.778755,-1145.032161
-1196.666439,72,18.408174,-156.971032,-1196.666439
-1026.738716,47,18.955934,-26.900196,-1026.738716
-1100.995397,55,19.618681,905.735989,-1100.995397
-975.753132,39,20.079096,78.173335,-975.753132
-1056.331312,58,20.775311,-81.616971,-1056.331312
-1041.011172,51,21.372284,-55.229526,-1041.011172
-1013.457994,44,21.905076,3.795962,-1013.457994
-986.471627,45,22.438156,63.69548,-986.471627
-1260.44372,91,23.596627,735.588278,-1260.44372
-1079.538544,59,24.322277,933.775768,-1079.538544
-1252.954895,75,25.260585,-89.139636,-1252.954895
-1021.211439,55,25.971071,941.48707,-1021.211439
-1030.085008,43,26.501051,-56.601577,-1030.085008
-1091.006236,51,27.748448,-66.100799,-1091.006236
-1059.901317,58,28.443026,-131.374286,-1059.901317
-995.073867,52,29.164416,-73.643223,-995.073867
-1174.47821,64,29.949815,-119.358401,-1174.47821
-977.051376,50,30.534952,32.675128,-977.051376
-1082.850648,48,31.136495,45.162696,-1082.850648
-986.623246,45,31.706343,1065.419091,-986.623246
-1023.451788,43,32.215808,157.902844,-1023.451788
