#{"t_start": 1648334098.271769, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1238.889487,38,2.535853,1086.944246,-1238.889487
-1251.932599,51,3.07292,1133.274227,-1251.932599
-1364.845564,44,3.52556,1120.525074,-1364.845564
-1452.687047,56,4.108881,1151.35156,-1452.687047
-1389.336692,64,4.755399,1187.075304,-1389.336692
-1190.643796,35,5.10887,1094.922638,-1190.643796
-1341.815424,54,5.645761,1146.143782,-1341.815424
-1412.150969,53,6.167386,1047.911345,-1412.150969
-1504.501869,64,6.771109,1044.122254,-1504.501869
-1229.594476,40,7.137569,1108.028314,-1229.594476
-1270.160702,48,7.58985,1139.776127,-1270.160702
-1632.775251,73,8.324414,1101.989939,-1632.775251
-1435.066086,56,8.856392,1153.138095,-1435.066086
-1290.153857,55,9.40835,1157.181608,-1290.153857
-1343.859268,64,10.031475,1179.474012,-1343.859268
-1272.294759,51,10.534141,1122.566975,-1272.294759
-1344.879024,60,11.148767,1153.901731,-1344.879024
-1388.208063,52,11.688629,1135.542669,-1388.208063
-1280.913539,47,12.180099,1132.73048,-1280.913539
-1551.473312,72,12.921062,1211.396765,-1551.473312
-1372.499829,74,13.73332,1212.846756,-1372.499829
-1380.78622,53,14.354068,1138.273874,-1380.78622
-1416.609592,53,14.905691,1154.972882,-1416.609592
-1244.310139,45,15.370838,1133.775736,-1244.310139
-1374.345892,53,15.944205,1148.819139,-1374.345892
-1210.915484,51,16.464592,1140.926275,-1210.915484
-1542.458877,73,17.199656,1181.279891,-1542.458877
-1199.772104,40,17.610788,1119.227382,-1199.772104
-1411.027845,49,18.121668,1115.463025,-1411.027845
-1771.870056,87,19.020713,1109.118503,-1771.870056
-1400.717197,59,19.588769,1176.228834,-1400.717197
-1725.518941,78,20.390451,1225.336909,-1725.518941
-1317.107255,49,20.884403,1133.078737,-1317.107255
-1172.384723,34,21.229446,1083.023403,-1172.384723
-1234.087164,41,21.638558,1120.989846,-1234.087164
-1398.744971,63,22.260837,1181.563293,-1398.744971
-1768.385145,90,23.929652,1204.043095,-1768.385145
-1570.041951,67,24.640363,1184.677496,-1570.041951
-1297.831538,50,25.147446,1148.324069,-1297.831538
-1771.809565,92,26.093967,1130.25199,-1771.809565
-1413.828383,50,26.573872,1142.259949,-1413.828383
-1568.646875,67,27.23527,1183.667959,-1568.646875
-1278.504873,41,27.668057,1110.464238,-1278.504873
-1708.723689,78,28.448743,1201.79032,-1708.723689
-1412.211241,56,29.043469,1152.953837,-1412.211241
-1550.882817,65,29.809709,1138.487775,-1550.882817
-1336.390467,50,30.357415,1131.597238,-1336.390467
-1439.445701,56,30.949072,1158.084032,-1439.445701
-1975.732969,101,32.165433,968.809219,-1975.732969
-1703.41322,92,33.114086,1104.397591,-1703.41322
-1331.247953,47,33.65629,1130.525067,-1331.247953
-1589.540529,91,34.678798,1246.79837,-1589.540529
-1368.411023,50,35.218902,1143.690331,-1368.411023
-1164.769376,33,35.582807,1092.950954,-1164.769376
-1214.739145,38,36.00051,1105.519749,-1214.739145
-1448.52779,55,36.612392,1147.319757,-1448.52779
-1267.522774,41,37.081885,1103.897101,-1267.522774
-1630.278511,68,37.833429,1190.521504,-1630.278511
-1391.352156,56,38.467961,1148.653828,-1391.352156
-1275.85123,47,39.010369,1132.738631,-1275.85123
-1184.191824,45,39.556734,1131.204005,-1184.191824
-1353.669848,49,40.128476,1143.180039,-1353.669848
-1380.666736,53,40.701543,1134.401009,-1380.666736
-1567.875675,64,41.417636,1180.102226,-1567.875675
-1283.146781,47,41.977875,1142.127851,-1283.146781
-1241.923561,73,42.687533,1080.16923,-1241.923561
-1276.982821,54,43.203166,1147.626138,-1276.982821
-1473.419589,60,43.785355,1116.349567,-1473.419589
-1323.383068,51,44.285032,1140.325819,-1323.383068
-1357.757012,52,44.779708,1144.449088,-1357.757012
-1373.949292,58,45.332843,1159.465393,-1373.949292
-1556.78796,63,46.360879,1174.023084,-1556.78796
-1379.713055,52,46.843884,1140.122472,-1379.713055
-1522.35444,69,47.47685,1120.580899,-1522.35444
-1456.360781,61,48.058673,1159.73769,-1456.360781
-1394.899461,49,48.524976,1125.130223,-1394.899461
-1483.800417,76,49.244868,1206.64645,-1483.800417
-1404.801374,52,49.738851,1133.273472,-1404.801374
-1270.150109,39,50.102163,1113.932509,-1270.150109
-1493.239728,65,50.71645,1058.305566,-1493.239728
-1198.065584,34,51.033568,1091.764363,-1198.065584
-1168.766895,44,51.466931,1117.499864,-1168.766895
-1577.990814,93,52.413465,1092.839542,-1577.990814
-1166.197778,37,52.757837,1105.191618,-1166.197778
-1252.18335,39,53.116025,1122.152691,-1252.18335
-1343.285818,68,53.753977,1191.56879,-1343.285818
-1813.272825,103,54.747256,-88.555644,-1813.272825
-1552.611971,63,55.354516,1049.016409,-1552.611971
-1697.603915,75,56.093501,1089.602648,-1697.603915
-1313.998057,53,56.578637,1126.808437,-1313.998057
-1226.348856,46,57.011746,1139.732884,-1226.348856
-1444.10575,66,57.622599,1189.335407,-1444.10575
-2050.537894,105,58.628334,766.731968,-2050.537894
-1536.788507,61,59.191598,1164.262106,-1536.788507
-1595.23021,79,59.924867,1120.703522,-1595.23021
-1407.819078,59,60.494882,1173.301568,-1407.819078
-1549.673331,63,61.087067,1165.660601,-1549.673331
-1464.551803,62,61.678499,1148.873857,-1464.551803
-1301.467793,44,62.101561,1119.980448,-1301.467793
-1294.835827,41,62.500741,1115.634152,-1294.835827
-1834.399831,100,63.43616,1220.08558,-1834.399831
-1468.105963,68,64.06731,1182.835093,-1468.105963
-1369.527032,55,64.580002,1160.594003,-1369.527032
-1233.767851,40,64.952809,1111.735302,-1233.767851
-1433.013227,52,65.43019,1132.17241,-1433.013227
-1419.310474,51,66.33545,1136.000804,-1419.310474
-1205.882243,45,66.76472,1127.340688,-1205.882243
-1653.668133,81,67.530257,-9.377167,-1653.668133
-1270.160787,47,67.978035,1136.100927,-1270.160787
-1377.065451,74,68.695561,1215.34397,-1377.065451
-1735.852503,93,69.551847,1266.022774,-1735.852503
-1354.916806,61,70.119297,1179.124234,-1354.916806
-1323.302441,57,70.644554,1162.033571,-1323.302441
-1489.0852,60,71.208241,1165.430551,-1489.0852
-1576.66532,63,71.855866,1182.537381,-1576.66532
-1892.078072,95,72.727668,1265.536942,-1892.078072
-1306.142258,41,73.120053,1121.225276,-1306.142258
-1611.572617,101,74.065814,-120.972174,-1611.572617
-1538.144675,63,74.655206,1162.229402,-1538.144675
-1410.914803,56,75.181372,1158.347407,-1410.914803
-1343.616627,42,75.577127,1112.878336,-1343.616627
-1426.070478,63,76.194403,1170.995794,-1426.070478
-1309.494213,57,76.763999,1173.360811,-1309.494213
-1486.166347,59,77.346773,1133.306224,-1486.166347
-1443.554654,52,77.838597,1138.570506,-1443.554654
-1540.119014,75,78.543619,1199.865696,-1540.119014
-1352.841096,51,79.009516,1136.748893,-1352.841096
-1402.076478,53,79.509934,1151.998508,-1402.076478
-1653.56037,85,80.305041,1195.245357,-1653.56037
-1865.414017,88,81.155905,1121.494581,-1865.414017
-1349.767802,51,81.635795,1138.671278,-1349.767802
-1270.572833,43,82.055993,1107.088908,-1270.572833
-1302.810526,45,82.501126,1132.419537,-1302.810526
-1857.265642,85,83.343107,1230.300411,-1857.265642
-1549.063252,81,84.085585,1231.994093,-1549.063252
-1590.3064,68,84.722711,1171.013853,-1590.3064
-1427.72997,58,85.259184,1155.47997,-1427.72997
-1395.206877,51,86.165396,1129.950463,-1395.206877
-1673.354089,74,86.868209,1075.321872,-1673.354089
-1407.189505,65,87.492105,1175.050535,-1407.189505
-1441.378004,52,87.993598,1150.73817,-1441.378004
-1215.918513,41,88.400967,1113.910376,-1215.918513
