#{"t_start": 1648334098.33196, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1432.517558,58,2.689965,1167.440697,-1432.517558
-1624.424244,78,3.499161,1110.704057,-1624.424244
-1884.602562,93,4.457221,-41.46606,-1884.602562
-1368.748401,48,4.937741,1128.09375,-1368.748401
-1189.716996,33,5.26646,1092.191749,-1189.716996
-1348.594607,64,5.901803,1167.146097,-1348.594607
-1683.501421,82,6.681049,1034.923349,-1683.501421
-1481.090019,63,7.276557,1189.858687,-1481.090019
-1438.474333,76,8.032387,1092.252135,-1438.474333
-1375.456062,48,8.478254,1135.009558,-1375.456062
-1374.548471,55,9.007858,1169.399737,-1374.548471
-1558.273226,66,9.668808,1170.523636,-1558.273226
-1579.499718,68,10.340545,1174.971419,-1579.499718
-1404.055538,52,10.865865,982.494081,-1404.055538
-1540.447802,67,11.551871,1195.322378,-1540.447802
-1394.494328,58,12.162902,1170.988762,-1394.494328
-1498.619599,69,12.873771,1181.158399,-1498.619599
-1507.935357,64,13.566695,1185.587729,-1507.935357
-1395.103652,59,14.25618,1174.37634,-1395.103652
-1344.363251,59,14.876445,1172.152647,-1344.363251
-1604.661751,73,15.643061,1208.930315,-1604.661751
-1443.144198,68,16.351962,1168.412352,-1443.144198
-1649.459714,90,17.273693,1110.025264,-1649.459714
-1202.186675,36,17.628853,1098.887188,-1202.186675
-1402.388988,52,18.173562,1150.764765,-1402.388988
-1495.339991,59,18.789223,1166.868311,-1495.339991
-1218.972931,40,19.179233,1114.147455,-1218.972931
-1565.607444,71,19.866651,1100.199674,-1565.607444
-1496.427329,65,20.564338,1169.640705,-1496.427329
-1321.182818,56,21.118563,1141.049735,-1321.182818
-1408.756174,57,21.691984,1157.007258,-1408.756174
-1773.939218,79,22.479391,1135.40135,-1773.939218
-1613.266018,79,24.044304,5.697749,-1613.266018
-1304.523385,52,24.592398,1127.251713,-1304.523385
-1672.275095,76,25.356505,998.82706,-1672.275095
-1319.817226,51,25.876456,1144.750193,-1319.817226
-1280.931047,50,26.378229,1157.430442,-1280.931047
-1662.554629,71,27.068959,1151.291208,-1662.554629
-1532.280366,65,27.738275,1172.940677,-1532.280366
-1341.33121,47,28.221313,1123.006318,-1341.33121
-1363.518904,50,28.745219,1138.05454,-1363.518904
-1431.373876,55,29.310144,1150.156346,-1431.373876
-1387.884523,56,30.009152,1141.445285,-1387.884523
-1347.0627,44,30.479485,1124.407382,-1347.0627
-1439.477213,63,31.201262,1163.792404,-1439.477213
-1344.77012,45,31.746335,1125.527959,-1344.77012
-1295.094367,54,32.332964,1155.216801,-1295.094367
-1205.165875,43,32.781735,1127.067141,-1205.165875
-1635.110563,79,33.650812,1091.185852,-1635.110563
-1240.253635,56,34.284516,1168.014608,-1240.253635
-1336.466543,49,34.815071,1131.148052,-1336.466543
-1243.967739,48,35.342688,1137.447346,-1243.967739
-1435.477554,65,36.069705,1189.488768,-1435.477554
-1614.271993,84,37.009615,1016.066303,-1614.271993
-1447.706691,54,37.610432,1138.730053,-1447.706691
-1286.837634,44,38.104052,1116.707882,-1286.837634
-1176.567378,53,38.69972,1150.559941,-1176.567378
-1338.960306,63,39.45475,1174.96764,-1338.960306
-1432.30054,53,40.081219,1126.771827,-1432.30054
-1427.383058,58,40.704767,1151.952242,-1427.383058
-1336.048492,54,41.314199,1151.428295,-1336.048492
-1470.587029,61,42.024227,1155.037353,-1470.587029
-1469.221806,73,42.723987,1184.531712,-1469.221806
-1484.269124,61,43.301487,1172.967297,-1484.269124
-1529.548083,68,43.985682,1184.379095,-1529.548083
-1479.031027,61,44.565797,1049.566005,-1479.031027
-1360.034293,58,45.109506,1174.496035,-1360.034293
-1722.47143,104,46.527216,1136.313003,-1722.47143
-1575.716816,102,47.462011,1154.752947,-1575.716816
-1346.416757,47,47.908164,1129.52431,-1346.416757
-1844.535633,111,48.971334,-198.707447,-1844.535633
-1222.387304,41,49.362451,1120.254424,-1222.387304
-1438.201774,57,49.892163,1169.152249,-1438.201774
-1429.348911,60,50.455779,1163.118103,-1429.348911
-1281.976479,41,50.842322,1109.644247,-1281.976479
-1661.55472,80,51.646146,1232.137848,-1661.55472
-1471.889049,56,52.216113,1146.724001,-1471.889049
-1475.868747,66,52.827626,1180.025619,-1475.868747
-1558.394621,71,53.488603,1198.944051,-1558.394621
-1602.409359,82,54.25895,1198.404642,-1602.409359
-1601.469479,65,54.899022,1094.696815,-1601.469479
-1598.784399,75,55.619025,1219.444857,-1598.784399
-1732.431472,85,56.435297,1248.580237,-1732.431472
-1367.170498,59,56.988764,1147.040643,-1367.170498
-1230.069548,55,57.495186,1150.664151,-1230.069548
-1440.020792,75,58.197544,1210.860268,-1440.020792
-1739.996255,88,59.038125,1177.273598,-1739.996255
-1252.412902,47,59.473037,1128.073571,-1252.412902
-1332.859033,44,59.884577,1125.715667,-1332.859033
-1324.814175,46,60.326934,1113.226076,-1324.814175
-1359.311779,47,60.769461,1117.260164,-1359.311779
-1317.516633,54,61.279839,1149.426283,-1317.516633
-1645.562429,68,61.935911,1106.664474,-1645.562429
-1352.009771,44,62.366838,1116.18512,-1352.009771
-1493.133571,67,63.008778,1114.156083,-1493.133571
-1450.245647,57,63.522951,1155.811727,-1450.245647
-1229.471016,39,63.879385,1102.655351,-1229.471016
-1427.285446,58,64.424172,1171.578915,-1427.285446
-1359.94851,55,64.936869,1156.471831,-1359.94851
-1743.655644,90,66.201272,-26.551092,-1743.655644
-1429.69408,56,66.73429,1145.250333,-1429.69408
-1662.431243,79,67.481009,1207.495158,-1662.431243
-1437.973255,56,68.013005,1159.120775,-1437.973255
-1367.661564,50,68.499552,1133.923582,-1367.661564
-1402.526504,56,69.02308,1156.202185,-1402.526504
-1191.717376,40,69.392814,1112.538416,-1191.717376
-1292.526521,58,69.924135,1181.705059,-1292.526521
-1206.569473,48,70.372419,1135.593359,-1206.569473
-1340.70583,47,70.809237,1127.840714,-1340.70583
-1502.652406,63,71.405507,1180.47742,-1502.652406
-1258.522649,50,71.9219,1155.837321,-1258.522649
-1625.187687,85,72.705685,1073.987719,-1625.187687
-1170.533456,32,73.012446,1082.849151,-1170.533456
-1191.072713,47,73.446682,1138.993649,-1191.072713
-1201.332672,36,73.780407,1098.286223,-1201.332672
-1403.153957,49,74.248564,1149.070461,-1403.153957
-1328.768157,58,74.790678,1132.842705,-1328.768157
-1312.9428,47,75.226245,1125.578264,-1312.9428
-1454.476491,58,75.789124,1138.208719,-1454.476491
-1271.966684,45,76.243925,1115.629568,-1271.966684
-1892.841617,112,77.349472,-16.645322,-1892.841617
-1814.245305,92,78.210934,-178.253885,-1814.245305
-1291.962352,55,78.724497,1155.315966,-1291.962352
-1673.061171,74,79.412802,1192.298824,-1673.061171
-1638.948977,73,80.086211,1186.411184,-1638.948977
-1173.421377,32,80.388211,1080.227408,-1173.421377
-1210.492679,52,80.893978,1129.173932,-1210.492679
-1551.214657,70,81.565958,1192.628359,-1551.214657
-1556.824971,65,82.198217,1174.067215,-1556.824971
-1309.836847,52,82.705024,1140.178903,-1309.836847
-1185.355277,42,83.141845,1118.857996,-1185.355277
-1489.131094,80,83.879192,1224.831837,-1489.131094
-1464.885577,58,84.420448,1154.609472,-1464.885577
-1192.82963,44,84.828557,1121.164524,-1192.82963
-1468.183064,66,85.85909,1179.106175,-1468.183064
-1512.002553,73,86.549135,1209.199173,-1512.002553
-1557.902206,71,87.245838,1185.649442,-1557.902206
-1332.304456,64,87.856967,1191.190885,-1332.304456
-1687.22706,76,88.598608,1204.347559,-1687.22706
-1409.6819,55,89.115258,1160.062356,-1409.6819
-1357.50506,48,89.575671,1125.702905,-1357.50506
-1302.27638,45,90.001076,1126.111467,-1302.27638
-1482.505488,58,90.551913,1109.934178,-1482.505488
-2052.865243,125,91.799111,-294.231418,-2052.865243
-1220.387409,37,92.165826,1101.108124,-1220.387409
-1218.626742,46,92.613083,1138.170771,-1218.626742
-1474.699475,62,93.211774,1179.028209,-1474.699475
-1307.658923,45,93.643376,1126.596682,-1307.658923
-1404.223343,67,94.282779,1183.414338,-1404.223343
-1209.985473,42,94.66327,1122.771521,-1209.985473
-1487.200206,68,95.301047,1194.067084,-1487.200206
-1168.478128,35,95.622978,1089.301489,-1168.478128
-1578.239974,67,96.269049,1068.895856,-1578.239974
-1192.935525,47,96.705161,1140.509301,-1192.935525
-1337.095066,53,97.208494,1103.281558,-1337.095066
-1346.924473,46,97.622197,1117.52081,-1346.924473
-1791.807056,91,98.470646,1051.876474,-1791.807056
-1334.983951,51,98.96344,1145.700126,-1334.983951
-1271.853855,50,99.429461,1147.962031,-1271.853855
-1843.342837,120,100.550558,-155.670897,-1843.342837
-1530.4597,65,101.148757,1175.852668,-1530.4597
-1375.100888,47,101.57827,1127.57982,-1375.100888
-1348.261139,70,102.239113,1206.373117,-1348.261139
-1653.239294,72,102.904765,1038.048172,-1653.239294
-1508.239964,70,103.55739,1197.579754,-1508.239964
-1700.062375,78,104.280094,1222.005484,-1700.062375
-1822.948507,92,105.882451,-146.567708,-1822.948507
-1563.685001,67,106.928577,1196.461217,-1563.685001
-1299.983872,47,107.655647,1140.600592,-1299.983872
-1367.073765,48,108.430625,1133.28575,-1367.073765
-1356.863855,52,109.265786,1146.646323,-1356.863855
-1372.227288,53,110.118812,1143.189412,-1372.227288
-2144.633505,122,112.065404,-235.515718,-2144.633505
-1413.745983,55,112.932703,1139.136329,-1413.745983
-1170.668589,41,113.568825,1114.515572,-1170.668589
-1368.416815,55,114.434259,1168.817901,-1368.416815
-1330.790151,45,115.136225,1131.13698,-1330.790151
-1190.257213,35,115.741521,1098.47607,-1190.257213
-1447.935852,76,116.971279,1224.762571,-1447.935852
-1214.756233,44,117.642864,1132.922314,-1214.756233
-1261.994391,47,118.396099,1117.384205,-1261.994391
-1572.328936,71,119.513451,1216.924192,-1572.328936
-1428.496756,56,120.391125,1165.553915,-1428.496756
-1549.859754,77,121.579265,1229.587415,-1549.859754
-1374.96311,50,122.358988,1123.143579,-1374.96311
-1305.077579,48,123.135502,1138.896864,-1305.077579
-1705.005763,74,124.294559,1166.628323,-1705.005763
-1341.890553,52,125.12389,1134.209393,-1341.890553
-1211.088286,40,125.729196,1122.4967,-1211.088286
-2087.922561,115,127.562026,11.763326,-2087.922561
-1594.857013,76,128.707512,1195.275791,-1594.857013
-1355.098438,52,129.536338,1135.569162,-1355.098438
-1488.085463,61,130.499627,1185.762453,-1488.085463
-1196.737737,35,131.07766,1093.14968,-1196.737737
-1588.414913,69,132.167331,1180.863448,-1588.414913
-1684.229968,80,133.424706,1233.974217,-1684.229968
-1742.178365,87,134.841712,1267.590651,-1742.178365
-1174.108504,37,135.409678,1105.814518,-1174.108504
-1180.394332,34,135.953237,1106.682574,-1180.394332
-1728.408077,88,137.337276,1075.70085,-1728.408077
-1309.87779,45,138.064611,1127.162014,-1309.87779
-1460.528048,54,139.444386,1146.670223,-1460.528048
-1790.75661,88,140.641805,1066.106138,-1790.75661
-1660.461374,75,141.591407,1232.438153,-1660.461374
-1318.465703,49,142.200389,1152.202485,-1318.465703
-1608.928081,95,143.209719,1181.810514,-1608.928081
