#{"t_start": 1648334098.3862448, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1922.810142,112,3.228774,-93.677211,-1922.810142
-1413.363516,54,3.785566,1122.633196,-1413.363516
-1432.497863,59,4.389877,1174.729849,-1432.497863
-1331.727797,45,4.843308,1127.220702,-1331.727797
-1480.348082,58,5.428015,1130.706111,-1480.348082
-1680.428907,73,6.141229,1158.838648,-1680.428907
-1581.146168,67,6.768868,1186.383101,-1581.146168
-1224.603973,39,7.129515,1105.309476,-1224.603973
-1442.578971,60,7.702411,1142.298973,-1442.578971
-1249.684946,48,8.191415,1121.333848,-1249.684946
-1641.062563,72,8.881558,1208.24987,-1641.062563
-1414.537037,53,9.416725,1113.665988,-1414.537037
-1482.602141,56,9.957889,1170.069607,-1482.602141
-1417.892891,53,10.485251,1131.441453,-1417.892891
-1400.287749,70,11.204897,1209.534149,-1400.287749
-1598.151515,77,12.006968,1111.259686,-1598.151515
-1379.288503,54,12.553406,1143.406547,-1379.288503
-1803.955266,86,13.475138,1167.777797,-1803.955266
-1513.281838,59,14.162255,1118.988337,-1513.281838
-1635.095907,70,14.903049,978.59395,-1635.095907
-1785.157716,89,15.84798,-29.541567,-1785.157716
-1450.404704,57,16.434612,1151.38997,-1450.404704
-1449.583349,63,17.060584,1173.792563,-1449.583349
-1226.379736,60,17.682922,1164.972203,-1226.379736
-1179.886163,40,18.096821,1118.019055,-1179.886163
-1409.980904,62,18.744377,1171.234192,-1409.980904
-1549.109624,77,19.49325,1068.827843,-1549.109624
-1521.091176,64,20.1529,1168.18832,-1521.091176
-1408.83943,56,20.720516,1157.687488,-1408.83943
-1328.988805,49,21.221993,1137.355302,-1328.988805
-1461.175871,74,21.953444,1205.199994,-1461.175871
-2146.822096,119,23.91717,-81.958763,-2146.822096
-1746.43002,85,24.80426,1211.874691,-1746.43002
-1417.452459,52,25.317904,1133.308324,-1417.452459
-1519.156156,59,25.939631,1177.391586,-1519.156156
-1302.232374,56,26.479373,1167.913035,-1302.232374
-1962.802726,108,27.574953,-32.970178,-1962.802726
-1349.603261,50,28.079214,1139.469555,-1349.603261
-1529.700784,83,28.939157,1109.171531,-1529.700784
-1313.932969,46,29.440195,1139.415229,-1313.932969
-1188.666229,33,29.867952,1091.236079,-1188.666229
-1208.046546,41,30.30542,1112.142436,-1208.046546
-1421.869203,57,30.914849,1154.717699,-1421.869203
-1377.421573,57,31.631189,1143.939364,-1377.421573
-1289.477641,48,32.163226,1128.952232,-1289.477641
-1371.85583,55,32.731556,1152.236023,-1371.85583
-1337.111441,44,33.206151,1131.101179,-1337.111441
-1343.029426,49,33.761254,1143.68954,-1343.029426
-1310.335144,43,34.248138,1128.949478,-1310.335144
-1453.381105,57,34.873784,1161.630493,-1453.381105
-1569.091953,86,35.79913,1232.346578,-1569.091953
-1418.556141,58,36.455944,1113.411048,-1418.556141
-1377.80469,51,37.041254,1117.478003,-1377.80469
-1810.268083,88,38.022557,1129.783875,-1810.268083
-1781.378062,80,38.938457,1223.483706,-1781.378062
-1233.45468,55,39.6241,1151.216262,-1233.45468
-1435.228048,53,40.213327,1155.488519,-1435.228048
-1582.715981,75,41.022761,1156.277249,-1582.715981
-1432.319025,68,41.822659,1014.857065,-1432.319025
-1352.16902,48,42.318403,1112.360388,-1352.16902
-1309.886884,48,42.764481,1121.146865,-1309.886884
-1405.0927,58,43.317821,1087.256185,-1405.0927
-1285.907228,41,43.723062,1099.221074,-1285.907228
-1380.30903,63,44.335438,1178.345267,-1380.30903
-1401.532313,49,44.798547,1130.179799,-1401.532313
-1504.142539,60,45.371292,1174.545488,-1504.142539
-1541.566377,65,46.414135,1152.188213,-1541.566377
-1758.401633,81,47.168214,1242.451931,-1758.401633
-1360.625182,54,47.667992,1154.481437,-1360.625182
-1322.18961,43,48.075974,1117.051539,-1322.18961
-1505.459149,64,48.687981,1149.813952,-1505.459149
-1363.346725,56,49.220849,1162.32552,-1363.346725
-1818.728393,88,50.050075,1260.972163,-1818.728393
