#{"t_start": 1647966540.9398308, "env_id": "multicomp/SumoHumans-v0"}
r,l,t,r0,r1
-1044.230707,55,1.999914,955.812518,-1044.230707
-1089.077807,54,2.560477,-11.055319,-1089.077807
-1021.395594,45,3.03878,8.446555,-1021.395594
-1053.689249,48,3.536561,-57.469398,-1053.689249
-1108.064447,55,4.100461,-88.804558,-1108.064447
-1022.716505,55,4.680361,-67.459016,-1022.716505
-1345.071591,89,5.610983,-211.886854,-1345.071591
-1081.47231,54,6.183863,-14.897969,-1081.47231
-1180.831972,76,6.976992,-186.878715,-1180.831972
-1019.916139,48,7.464398,-29.908833,-1019.916139
-957.808163,38,7.859465,63.29024,-957.808163
-969.770277,40,8.283267,31.929683,-969.770277
-1065.261212,50,8.801505,-3.167113,-1065.261212
-1060.42598,57,9.413799,-40.040394,-1060.42598
-1070.762753,59,10.041786,-49.027644,-1070.762753
-963.839133,38,10.434305,36.453044,-963.839133
-1055.238247,56,11.057139,956.286726,-1055.238247
-1157.743612,68,11.736263,-139.349544,-1157.743612
-1002.495295,57,12.319761,40.256896,-1002.495295
-981.955473,41,12.757877,27.355101,-981.955473
-998.604909,42,13.191118,18.690735,-998.604909
-1349.248995,91,14.189842,-346.687149,-1349.248995
-979.408046,38,14.615426,12.711471,-979.408046
-1079.354595,50,15.192657,-44.613816,-1079.354595
-977.588667,36,15.612511,52.988652,-977.588667
-1017.148084,45,16.073815,99.776553,-1017.148084
-1050.87326,53,16.666096,-32.14601,-1050.87326
-969.466602,38,17.04511,66.999176,-969.466602
-1140.560521,59,17.744506,-97.29863,-1140.560521
-1049.246642,53,18.321673,-76.053457,-1049.246642
-1076.382537,49,18.872704,-14.431719,-1076.382537
-1105.147287,61,19.553255,-77.280705,-1105.147287
-1011.793754,51,20.089172,-51.659745,-1011.793754
-1034.854985,48,20.581659,-33.309808,-1034.854985
-981.726457,40,21.008835,31.438739,-981.726457
-1182.983946,77,21.862767,849.027429,-1182.983946
-1127.234492,62,22.542693,-21.54743,-1127.234492
-1050.542344,50,23.069139,-75.863859,-1050.542344
-1200.108854,68,24.380341,-226.520752,-1200.108854
-1085.780408,54,24.969913,-48.846144,-1085.780408
-1433.908065,110,26.145177,599.253185,-1433.908065
-943.077579,46,26.702303,1004.245213,-943.077579
-1193.710978,70,27.574716,-154.838868,-1193.710978
-1104.679325,60,28.219107,-116.932524,-1104.679325
-1065.914678,44,28.713114,-14.153075,-1065.914678
-1207.394956,70,29.47315,-151.79227,-1207.394956
-960.686266,41,29.915832,23.13607,-960.686266
-958.037426,42,30.375626,-21.432261,-958.037426
-1082.109328,54,30.966583,-58.641968,-1082.109328
-978.373068,37,31.379713,72.891646,-978.373068
-1079.761573,52,31.928709,14.521667,-1079.761573
-1181.196884,76,32.734766,-287.921996,-1181.196884
-1029.979499,52,33.272045,110.493404,-1029.979499
-1225.513064,84,34.220146,776.005129,-1225.513064
-1046.482045,46,34.731405,6.069398,-1046.482045
-1171.18515,57,35.325126,-61.428189,-1171.18515
-1192.307962,65,36.001961,-134.669653,-1192.307962
-1154.043364,50,36.502011,-54.035497,-1154.043364
-1002.215673,37,36.898844,87.959568,-1002.215673
-1069.183358,48,37.41168,-8.616525,-1069.183358
-1256.294281,66,38.131235,59.353191,-1256.294281
-1003.289519,43,38.57417,-8.101495,-1003.289519
-984.145569,48,39.073392,-39.855373,-984.145569
-959.383666,38,39.46315,78.002418,-959.383666
-988.628824,43,39.908034,-4.407289,-988.628824
-1016.26577,46,40.410458,4.971602,-1016.26577
-1059.531686,48,40.906955,5.682016,-1059.531686
-991.000382,47,41.387589,28.356771,-991.000382
-1208.080255,76,42.201042,858.347142,-1208.080255
-1227.308108,71,42.933279,-224.024991,-1227.308108
-1073.627126,55,43.517605,-53.402178,-1073.627126
-969.938791,45,44.036024,89.039329,-969.938791
-1247.19736,77,44.864841,-232.131881,-1247.19736
-1111.752316,54,45.423574,-103.389105,-1111.752316
-997.72496,43,45.894337,35.577466,-997.72496
-1092.906795,60,46.983249,-75.530609,-1092.906795
-993.758979,51,47.514982,987.817258,-993.758979
-1256.87698,81,48.396898,-219.091187,-1256.87698
-1170.009491,73,49.169764,836.34651,-1170.009491
-1174.529344,62,49.848243,-125.884799,-1174.529344
-1083.793849,52,50.409534,-10.042857,-1083.793849
-1155.961629,59,51.094766,-70.068949,-1155.961629
-979.361628,36,51.502701,86.372285,-979.361628
-1061.595889,49,52.012464,60.555929,-1061.595889
-1231.894529,80,52.9175,-218.802288,-1231.894529
-974.489158,44,53.413651,-45.118927,-974.489158
-982.373929,44,53.892756,-16.919534,-982.373929
-1283.954876,82,54.795178,-182.639419,-1283.954876
-1025.17507,44,55.239153,63.431764,-1025.17507
-1167.917041,62,55.892233,-123.448456,-1167.917041
-1116.126778,69,56.61912,858.889906,-1116.126778
-979.851833,42,57.058485,10.293277,-979.851833
-1178.218345,60,57.698281,59.906626,-1178.218345
-1217.342132,76,58.516724,-187.820095,-1217.342132
-976.795052,40,58.955111,76.852906,-976.795052
-1096.290449,61,59.600173,-97.393351,-1096.290449
-1183.57251,76,60.46683,-110.783791,-1183.57251
-1189.263877,69,61.22598,-143.790645,-1189.263877
-1106.398475,59,61.854603,-97.953234,-1106.398475
-1006.482698,37,62.234442,47.268498,-1006.482698
-1006.151773,48,62.759643,-12.196013,-1006.151773
-1210.474311,61,63.43253,-89.07485,-1210.474311
-964.612922,35,63.798716,24.172527,-964.612922
-1078.610559,56,64.383963,-88.910573,-1078.610559
-1083.005395,53,64.966571,-9.988242,-1083.005395
-1033.064384,57,65.555226,912.589751,-1033.064384
-1407.161595,91,66.531947,-271.658542,-1407.161595
-1184.489046,75,67.359504,-216.724339,-1184.489046
-1167.063445,74,68.161547,-163.26864,-1167.063445
-1025.99571,44,69.015584,-2.207763,-1025.99571
-1110.859794,63,69.689117,-128.755515,-1110.859794
-1006.602658,44,70.191842,-21.953554,-1006.602658
-1027.907517,43,70.636878,31.399376,-1027.907517
-1262.596424,79,71.504575,-195.412293,-1262.596424
-1069.540127,53,72.081745,-14.062108,-1069.540127
-1015.646833,49,72.669055,11.740435,-1015.646833
-1052.540169,56,73.266874,-36.903949,-1052.540169
-1027.806545,42,73.750446,24.578281,-1027.806545
-1056.564529,44,74.27918,-7.768088,-1056.564529
-1126.565159,61,74.979622,909.045616,-1126.565159
-1313.667779,91,76.128152,-286.996182,-1313.667779
-1324.119226,80,77.274538,-270.190019,-1324.119226
-1202.516992,61,77.976443,-108.717056,-1202.516992
-1116.818439,68,78.751495,-209.96887,-1116.818439
-1036.246479,47,79.32023,-6.589495,-1036.246479
-963.992315,38,79.784022,33.158372,-963.992315
-1091.359828,61,80.4669,944.686169,-1091.359828
-1170.024544,72,81.297046,-202.830615,-1170.024544
-993.702816,44,81.816609,16.585724,-993.702816
-1022.319392,51,82.412712,-43.678026,-1022.319392
-1106.180178,62,83.08406,-109.371288,-1106.180178
-1113.964834,57,83.761878,-107.264315,-1113.964834
-999.496158,35,84.18427,94.469645,-999.496158
-1114.421192,59,84.973685,-99.008639,-1114.421192
-1133.962732,52,85.628465,-19.530783,-1133.962732
-1040.669424,48,86.183148,-8.410749,-1040.669424
-1000.248535,49,86.740797,-34.982849,-1000.248535
-958.824582,49,87.335157,981.07314,-958.824582
-1069.927761,48,87.96386,-55.837311,-1069.927761
-1329.090031,98,89.384487,-291.314072,-1329.090031
-1117.971987,64,90.219349,-116.003461,-1117.971987
-998.064731,38,90.669079,88.973853,-998.064731
-1017.734111,51,91.274931,-82.334359,-1017.734111
