#{"t_start": 1648164413.0618284, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1512.543199,150,2.257254,-1512.543199,1373.162678
-1562.092527,150,3.453897,-1562.092527,1378.494061
-1716.731523,160,4.744936,-1716.731523,1415.370262
-1647.542326,153,5.98516,-1647.542326,1377.114941
-1603.116542,143,7.105016,-1603.116542,1377.05635
-1729.080578,163,8.364585,-1729.080578,1350.401315
-1685.927168,156,9.589031,-1685.927168,1388.001842
-1650.61245,158,10.813257,-1650.61245,1384.698348
-1736.570864,162,12.130608,-1736.570864,1387.509231
-1681.839242,153,13.503893,-1681.839242,1287.805674
-1813.86535,174,14.906517,-1813.86535,1338.972533
-1651.883481,153,16.132427,-1651.883481,1401.132201
-1461.925645,152,17.330133,-1461.925645,1386.401959
-1639.286976,153,19.203501,-1639.286976,1387.870462
-1668.118879,154,20.408899,-1668.118879,1379.355767
-1730.135021,162,21.668545,-1730.135021,1385.221984
-1690.055343,159,22.97943,-1690.055343,1362.072535
-1606.676768,157,24.293189,-1606.676768,1114.253167
-1675.851311,152,25.528044,-1675.851311,1388.45225
-1696.079926,160,26.758484,-1696.079926,1405.472945
-1591.779587,150,27.944811,-1591.779587,1394.110706
-1664.419792,154,29.206817,-1664.419792,1395.019829
-1774.196963,177,30.688562,-1774.196963,1387.921855
-1727.170056,167,32.022949,-1727.170056,1375.648495
-1656.791941,154,33.223119,-1656.791941,1347.010845
-1674.715414,176,34.977781,-1674.715414,1362.67361
-1718.074074,159,36.235263,-1718.074074,1353.208754
-1679.05863,157,37.494019,-1679.05863,1389.353986
-1619.364251,145,38.668553,-1619.364251,1371.017374
-1670.835084,148,40.000652,-1670.835084,1394.656249
-1726.948488,162,41.394903,-1726.948488,1336.356378
-1746.928649,167,42.77098,-1746.928649,1364.172878
-1513.374814,154,44.200427,-1513.374814,1386.969237
-1739.790559,167,45.644661,-1739.790559,1341.733845
-1721.97048,159,47.003308,-1721.97048,1380.855554
-1562.190788,144,48.198073,-1562.190788,1400.986216
-1767.473906,177,49.65218,-1767.473906,1348.644957
-1545.171131,153,50.865156,-1545.171131,1392.995628
-1728.72609,157,52.499854,-1728.72609,1398.274621
-1662.533784,158,53.848465,-1662.533784,1366.488468
-1751.611653,170,55.246109,-1751.611653,1383.962261
-1723.023503,164,56.578461,-1723.023503,1374.51169
-1803.346357,177,58.013175,-1803.346357,1359.685979
-1651.750156,149,59.247162,-1651.750156,1384.185622
-1801.076471,178,60.706397,-1801.076471,1376.695021
-1754.669198,169,62.066001,-1754.669198,1345.114746
-1656.22056,154,63.309461,-1656.22056,1393.709366
-1746.428895,171,64.724965,-1746.428895,1343.710435
-1736.410289,174,66.13249,-1736.410289,1343.107019
-1683.537597,159,67.383369,-1683.537597,1401.554322
-1720.151994,161,68.697703,-1720.151994,1376.828093
-1371.748173,147,70.310991,-1371.748173,1369.073509
-1652.172825,146,71.52078,-1652.172825,1376.712362
-1716.80448,160,72.834733,-1716.80448,1387.403149
-1903.94188,196,74.390423,-1903.94188,1299.561564
-1692.529204,160,75.716592,-1692.529204,1367.950642
-1622.273471,160,77.068145,-1622.273471,1361.942358
-1603.068256,137,78.176818,-1603.068256,1413.731698
-1837.834184,181,79.626302,-1837.834184,1325.052167
-1720.329864,162,80.941683,-1720.329864,1375.058076
-1732.749908,168,82.300932,-1732.749908,1396.957404
-1723.245812,161,83.580517,-1723.245812,1389.590282
-1760.831287,170,84.922927,-1760.831287,1423.882724
-1665.450685,152,86.138051,-1665.450685,1111.188879
-1753.339641,172,88.109387,-1753.339641,1392.879595
-1709.396429,165,89.475809,-1709.396429,1397.860133
-1590.483833,141,90.682281,-1590.483833,1374.275985
-1718.273781,167,92.224269,-1718.273781,1358.70092
-1418.751739,151,93.648643,-1418.751739,1382.594947
-1702.804191,165,95.06897,-1702.804191,1356.618565
-1712.083039,171,96.489652,-1712.083039,1395.035327
-1679.282459,151,97.721786,-1679.282459,1396.17126
-1680.18616,164,99.078457,-1680.18616,1371.104877
-1608.847754,161,100.428603,-1608.847754,1400.327579
-1713.190272,165,101.840714,-1713.190272,1368.380908
-1693.170565,157,103.195878,-1693.170565,1342.269715
-1465.33483,149,104.989356,-1465.33483,1147.77051
-1544.999539,157,106.40961,-1544.999539,1353.978188
-1617.018038,154,107.786814,-1617.018038,1388.978465
-1818.662261,178,109.380976,-1818.662261,1299.649053
-1751.470622,169,110.832782,-1751.470622,1391.902807
-1630.845414,147,112.311445,-1630.845414,1404.854487
-1532.288146,158,113.953432,-1532.288146,1374.265877
-1662.311143,157,115.511466,-1662.311143,1385.741415
-1682.174838,153,117.006255,-1682.174838,1359.385569
-1755.289116,168,118.669702,-1755.289116,1354.770303
