#{"t_start": 1648164412.9726927, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1629.973971,151,2.358127,-1629.973971,1401.348855
-1706.07317,163,3.65705,-1706.07317,1370.392597
-1587.609878,139,4.778299,-1587.609878,1387.235601
-1675.038714,155,6.031426,-1675.038714,1388.332862
-1671.798942,153,7.233467,-1671.798942,1403.588154
-1631.973554,162,8.484212,-1631.973554,1391.585511
-1670.642154,156,9.708114,-1670.642154,1357.097207
-576.22923,161,10.958724,-576.22923,-1031.885799
-1663.006214,153,12.200982,-1663.006214,1390.748383
-1612.914853,166,13.687027,-1612.914853,1415.854819
-1627.532196,153,14.918855,-1627.532196,1391.46231
-1649.202402,161,16.205566,-1649.202402,1346.723375
-1701.357288,155,17.427485,-1701.357288,1372.035919
-1634.283386,153,19.301716,-1634.283386,1397.838797
-1691.292612,157,20.529082,-1691.292612,1364.140947
-1684.620666,157,21.748307,-1684.620666,1390.840111
-1721.32355,160,23.066656,-1721.32355,1375.315894
-1562.233473,143,24.266915,-1562.233473,1391.636003
-1677.687057,155,25.528889,-1677.687057,1370.749255
-1577.19641,154,26.721247,-1577.19641,1361.829876
-1688.483228,155,27.943707,-1688.483228,1384.974013
-1647.806502,152,29.166787,-1647.806502,1380.278694
-1801.31953,179,30.67992,-1801.31953,1373.141238
-1760.773932,169,32.032244,-1760.773932,1381.943978
-1751.538132,169,33.351572,-1751.538132,1338.397124
-585.732844,158,34.601627,-585.732844,-852.916851
-1737.006463,160,36.227772,-1737.006463,1375.100667
-1552.261124,147,37.410945,-1552.261124,1392.651523
-1580.051238,150,38.610014,-1580.051238,1400.739907
-1763.476719,168,40.113984,-1763.476719,1368.053622
-1723.580861,170,41.574034,-1723.580861,1363.642149
-1673.969438,159,42.888661,-1673.969438,1383.944131
-1680.441981,167,44.430477,-1680.441981,1377.216715
-1651.484206,151,45.732499,-1651.484206,1372.530612
-1712.558694,165,47.142603,-1712.558694,1376.347506
-1705.070803,157,48.452928,-1705.070803,1415.946093
-1723.996305,163,49.779531,-1723.996305,1379.078704
-1664.859041,154,50.999851,-1664.859041,1376.622322
-1650.681377,169,52.746756,-1650.681377,1346.809968
-1664.954582,175,54.23308,-1664.954582,1354.231647
-1750.419074,166,55.590726,-1750.419074,1352.746794
-1719.02099,165,56.925591,-1719.02099,1353.456945
-1705.646725,169,58.294041,-1705.646725,1357.339638
-1547.81071,155,59.579925,-1547.81071,1391.261346
-1654.244597,155,60.851979,-1654.244597,1380.040555
-1700.577436,157,62.108999,-1700.577436,1380.776402
-1651.593031,153,63.348596,-1651.593031,1375.033227
-1646.313854,160,64.671389,-1646.313854,1377.796711
-1645.745663,149,65.879307,-1645.745663,1369.617011
-1581.340612,162,67.169175,-1581.340612,1397.518283
-1656.448349,159,68.437527,-1656.448349,1369.762115
-1725.128081,177,70.307165,-1725.128081,1337.512853
-1653.985153,149,71.54007,-1653.985153,1401.125258
-1682.560596,159,72.8515,-1682.560596,1362.147825
-1693.629898,156,74.092631,-1693.629898,1398.571385
-1543.540303,138,75.229834,-1543.540303,1389.683067
-1674.766063,154,76.50841,-1674.766063,1407.79422
-1695.01524,172,77.921811,-1695.01524,1318.54127
-1745.385385,163,79.23729,-1745.385385,1369.634366
-2049.417989,223,81.03901,-2049.417989,1234.571145
-1717.470639,159,82.325499,-1717.470639,1385.953016
-1731.066257,176,83.727132,-1731.066257,1352.237574
-1629.754528,156,84.955803,-1629.754528,1394.973376
-1550.04463,154,86.187061,-1550.04463,1384.256425
-1661.928473,159,88.013167,-1661.928473,1365.924905
-1597.342242,158,89.362462,-1597.342242,1375.269592
-1738.612666,164,90.750852,-1738.612666,1382.327621
-1764.358308,182,92.43854,-1764.358308,1338.853757
-1601.707573,156,93.88751,-1601.707573,1398.489553
-1688.370194,163,95.299908,-1688.370194,1373.917416
-1722.634463,161,96.632591,-1722.634463,1382.372176
-1804.904769,178,98.086336,-1804.904769,1337.564983
-1606.75337,141,99.255986,-1606.75337,1393.60425
-1724.608604,173,100.702081,-1724.608604,1351.624492
-1621.795592,147,101.963462,-1621.795592,1429.496418
-1716.007767,167,103.418779,-1716.007767,1333.317671
-1545.692847,158,105.269536,-1545.692847,1392.752431
-1704.873657,158,106.728356,-1704.873657,1395.905117
-1691.291028,176,108.23744,-1691.291028,1357.235491
-1666.207653,149,109.643845,-1666.207653,1395.885094
