#{"t_start": 1648164413.0423646, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1746.201389,167,2.412197,-1746.201389,1385.082321
-1780.502368,175,3.829078,-1780.502368,1209.026898
-1526.683219,159,5.084415,-1526.683219,1382.414915
-1677.127687,151,6.307899,-1677.127687,1404.236179
-1730.778676,165,7.605042,-1730.778676,1365.226408
-539.852227,157,8.831747,-539.852227,-1070.760803
-1673.577728,157,10.039268,-1673.577728,1390.479863
-1665.93357,153,11.231863,-1665.93357,1375.591622
-1647.671853,157,12.589725,-1647.671853,1403.025553
-1724.420263,169,14.030508,-1724.420263,1365.838232
-1603.336096,149,15.209856,-1603.336096,1385.400849
-1628.227544,152,16.426288,-1628.227544,1373.788682
-1553.549187,169,18.371936,-1553.549187,1315.224823
-1595.735352,140,19.54283,-1595.735352,1398.321614
-1581.930987,151,20.717385,-1581.930987,1381.859411
-1673.288184,157,21.939381,-1673.288184,1384.046865
-1785.915588,177,23.403924,-1785.915588,1346.683403
-1746.540598,163,24.769023,-1746.540598,1376.857837
-1882.113266,193,26.289104,-1882.113266,1298.142761
-1362.845001,148,27.45735,-1362.845001,1395.620314
-1737.787762,158,28.716919,-1737.787762,1377.476746
-1734.072262,164,30.103423,-1734.072262,1388.447961
-1686.956639,159,31.394532,-1686.956639,1405.059959
-1745.203037,168,32.71464,-1745.203037,1354.489723
-1695.482267,160,33.961887,-1695.482267,1386.575076
-1573.957671,152,35.533722,-1573.957671,1392.439187
-1662.722684,152,36.757528,-1662.722684,1385.933529
-1659.72199,163,38.048879,-1659.72199,1383.582085
-1636.81915,156,39.38413,-1636.81915,1380.241219
-1795.450911,190,41.060685,-1795.450911,1194.430619
-1473.605264,148,42.277902,-1473.605264,1381.992555
-1728.86929,162,43.751331,-1728.86929,1384.18619
-1738.827214,169,45.208044,-1738.827214,1367.20828
-1651.685858,150,46.519567,-1651.685858,1394.668244
-1465.271748,151,47.77737,-1465.271748,1374.375577
-1749.108923,164,49.142879,-1749.108923,1378.029796
-1653.101075,152,50.348098,-1653.101075,1389.341638
-1719.796055,176,51.754886,-1719.796055,1375.008913
-1664.535035,150,53.377518,-1664.535035,1365.781884
-1570.094553,139,54.541141,-1570.094553,1415.119788
-1628.769459,144,55.740288,-1628.769459,1384.038492
-1683.250381,156,57.005297,-1683.250381,1376.65073
-1761.686449,167,58.347925,-1761.686449,1419.163311
-1749.783061,174,59.786351,-1749.783061,1356.236008
-1723.690564,163,61.128236,-1723.690564,1389.04851
-1619.051906,164,62.435431,-1619.051906,1393.204034
-1658.055321,150,63.650671,-1658.055321,1392.249525
-1717.720833,156,64.95121,-1717.720833,1369.165925
-1751.112318,167,66.295936,-1751.112318,1373.692278
-1630.175802,150,67.473785,-1630.175802,1407.631785
-1709.831195,169,68.867873,-1709.831195,1331.279506
-1825.474077,185,70.799516,-1825.474077,1346.375746
-1549.168018,148,72.008898,-1549.168018,1237.901721
-1686.269498,152,73.249438,-1686.269498,1387.713179
-1780.619039,172,74.615006,-1780.619039,1354.656722
-1571.378914,144,75.814317,-1571.378914,1405.366503
-1798.42333,178,77.299873,-1798.42333,1374.306574
-1651.140368,157,78.573111,-1651.140368,1361.666432
-1679.385234,158,79.842291,-1679.385234,1389.557485
-1664.251588,172,81.24373,-1664.251588,1365.082909
-1668.909593,154,82.480369,-1668.909593,1402.954109
-1689.915526,155,83.712719,-1689.915526,1402.30481
-1667.034101,164,85.008066,-1667.034101,1360.149396
-1693.377691,157,86.620887,-1693.377691,1386.050767
-1683.296062,154,88.067299,-1683.296062,1362.670629
-1729.384362,166,89.459632,-1729.384362,1368.302021
-1679.024034,156,90.799825,-1679.024034,1388.06537
-1565.33353,159,92.273164,-1565.33353,1393.969055
-1681.15864,157,93.745472,-1681.15864,1369.916608
-1677.885172,169,95.207372,-1677.885172,1344.761518
-1730.706219,159,96.518887,-1730.706219,1385.257549
-1704.26849,166,97.874416,-1704.26849,1365.501673
-1502.292498,153,99.141264,-1502.292498,1386.787815
-1704.963243,170,100.563401,-1704.963243,1335.687123
-1384.674213,139,101.758406,-1384.674213,1154.081408
-1620.134104,158,103.113563,-1620.134104,1372.662126
-1723.461471,160,105.005577,-1723.461471,1380.843509
-1703.713475,158,106.44071,-1703.713475,1399.641494
-1669.504692,168,107.928898,-1669.504692,1363.218193
-1593.683612,151,109.278376,-1593.683612,1381.655786
-1654.37074,161,110.680237,-1654.37074,1383.46058
-1774.388628,173,112.389063,-1774.388628,1355.327371
-1563.030671,150,113.945843,-1563.030671,1382.142647
-1605.319497,143,115.373615,-1605.319497,1382.344779
-1736.986594,173,117.062978,-1736.986594,1171.545935
-1699.483745,159,118.644202,-1699.483745,1390.702846
-1770.422459,169,120.443463,-1770.422459,1321.860595
-1856.718297,191,122.340204,-1856.718297,1319.513496
-1715.931849,153,123.680834,-1715.931849,1380.012305
-1760.321901,170,125.686888,-1760.321901,1344.387196
-1728.59078,164,127.189641,-1728.59078,1365.309159
-1625.337858,151,128.494162,-1625.337858,1415.939185
-1616.096599,150,129.834608,-1616.096599,1391.482427
-1724.299516,173,131.331609,-1724.299516,1371.338119
-1753.366669,170,132.726153,-1753.366669,1366.514165
-1657.788662,148,133.979761,-1657.788662,1389.457915
-1651.930177,151,135.254503,-1651.930177,1405.04015
-1647.338836,164,136.601656,-1647.338836,1362.397738
-1699.618281,164,137.972789,-1699.618281,1346.780921
-1747.898893,166,139.387358,-1747.898893,1412.423506
-1639.482712,152,140.686682,-1639.482712,1363.63865
-1706.430133,162,142.0971,-1706.430133,1377.296762
-1783.779023,169,144.223819,-1783.779023,1332.714013
-1755.058108,176,145.723753,-1755.058108,1391.160942
-1689.719246,158,147.103227,-1689.719246,1391.778064
-1642.493829,146,148.626962,-1642.493829,1387.672866
-1748.808792,170,150.241354,-1748.808792,1378.674593
-1647.696256,146,151.506378,-1647.696256,1393.562502
-1656.200315,150,152.793,-1656.200315,1388.069621
-1648.864188,152,154.134426,-1648.864188,1339.407203
-1707.721975,163,155.545019,-1707.721975,1378.061615
-1700.44727,154,156.899045,-1700.44727,1398.167409
-1926.257091,205,158.615856,-1926.257091,1315.46119
-1645.47987,166,160.002817,-1645.47987,1356.559272
-1604.4453,161,161.751018,-1604.4453,1388.500004
-1702.219875,157,163.083395,-1702.219875,1366.442671
-1671.776287,155,164.592094,-1671.776287,1393.593285
-1693.353857,160,165.955019,-1693.353857,1395.096376
-1729.608426,161,167.400525,-1729.608426,1385.19896
-1589.974366,153,168.870546,-1589.974366,1367.44431
-1722.700452,158,170.203145,-1722.700452,1371.28452
-1685.268824,151,171.544486,-1685.268824,1391.232464
-1688.311783,162,172.940497,-1688.311783,1394.425398
-1644.332654,146,174.123971,-1644.332654,1410.749027
-1695.451159,161,175.50619,-1695.451159,1384.487104
-1573.887201,161,176.82395,-1573.887201,1375.414666
-1725.877748,167,178.495993,-1725.877748,1352.942843
-1776.09689,174,180.474324,-1776.09689,1330.683476
-1663.391903,154,182.0813,-1663.391903,1400.449748
-1665.286491,157,183.633542,-1665.286491,1416.243334
-1728.658086,166,185.298756,-1728.658086,1396.725474
-1726.338133,165,187.042298,-1726.338133,1377.51772
-1524.815978,159,188.866309,-1524.815978,1376.651376
-1710.65362,162,190.471557,-1710.65362,1397.314134
-1704.908659,158,191.868389,-1704.908659,1354.767176
-1649.706358,152,193.463978,-1649.706358,1394.657488
-1638.925141,154,194.905838,-1638.925141,1377.567472
-1530.785857,140,196.295697,-1530.785857,1406.821132
-1804.65055,181,198.124203,-1804.65055,1353.101272
-1714.77692,161,199.501054,-1714.77692,1359.030421
-1838.706821,185,201.799551,-1838.706821,1256.055444
-1726.04573,167,203.596935,-1726.04573,1373.748748
-1709.768066,163,205.002006,-1709.768066,1373.582072
-1633.155039,169,206.411654,-1633.155039,1362.12406
-1756.537229,170,207.773705,-1756.537229,1361.089854
-1547.485024,156,209.097688,-1547.485024,1363.342857
-1742.034696,178,210.584518,-1742.034696,1360.970819
-1801.009971,182,212.062391,-1801.009971,1369.370406
-1649.764095,161,213.398758,-1649.764095,1356.872675
-457.096034,117,214.37869,-457.096034,-1293.169666
-1899.721376,208,216.104804,-1899.721376,1328.622655
-1623.299425,149,217.340837,-1623.299425,1362.030113
-1519.882495,151,219.011007,-1519.882495,1400.830458
-1653.760417,157,220.369225,-1653.760417,1375.971305
-1681.056636,152,221.643106,-1681.056636,1369.018262
-1701.191896,156,222.949269,-1701.191896,1374.190008
-1653.147301,154,224.194746,-1653.147301,1398.131573
-1662.020815,163,225.506168,-1662.020815,1377.920843
-1591.762741,163,226.814704,-1591.762741,1327.52376
-1809.038233,175,228.246213,-1809.038233,1346.681682
-1831.923783,178,229.977921,-1831.923783,1351.132199
-1675.037852,158,231.413564,-1675.037852,1378.045843
-1685.209198,155,233.06033,-1685.209198,1377.722472
-1702.693944,160,234.758837,-1702.693944,1350.990626
-1794.536766,177,236.608434,-1794.536766,1342.980392
-1729.6635,160,238.652588,-1729.6635,1358.28577
-1779.584606,179,240.356374,-1779.584606,1387.67783
-1626.177411,155,241.86459,-1626.177411,1388.134414
-1526.641401,151,243.272287,-1526.641401,1393.264743
-1721.451941,164,244.686307,-1721.451941,1389.406489
-1693.961977,151,245.982446,-1693.961977,1368.273775
-1749.934727,164,247.322715,-1749.934727,1408.21714
-1718.402818,162,248.706019,-1718.402818,1360.68319
-1732.578937,162,250.052927,-1732.578937,1363.3167
-1687.780362,157,251.349993,-1687.780362,1382.38199
-1571.761271,150,252.58651,-1571.761271,1380.210445
-1674.579754,157,253.929109,-1674.579754,1371.707431
-1598.40214,160,255.268652,-1598.40214,1392.32769
-1576.515604,150,256.984455,-1576.515604,1370.153252
-1680.763063,164,258.472858,-1680.763063,1382.855912
-1768.110796,172,259.93962,-1768.110796,1372.618891
-1429.124084,154,261.243287,-1429.124084,1358.217014
-1703.198861,159,262.589275,-1703.198861,1369.231656
-1809.503793,172,264.034193,-1809.503793,1355.666412
-1544.935206,161,265.413545,-1544.935206,1349.388352
-1643.864817,151,266.661881,-1643.864817,1395.510983
-1657.663814,155,267.956615,-1657.663814,1383.815393
-1556.191706,166,269.446814,-1556.191706,1378.848857
-1628.320235,170,270.954149,-1628.320235,1379.12847
-1601.687843,140,272.253531,-1601.687843,1405.209664
-1566.06119,157,273.59904,-1566.06119,1389.631887
-1586.303798,135,275.132763,-1586.303798,1400.863744
-1514.940873,146,276.382447,-1514.940873,1378.38351
-1447.960514,145,277.574702,-1447.960514,1413.566014
-1597.729555,142,278.762353,-1597.729555,1411.227186
-1629.419972,153,280.06985,-1629.419972,1359.783228
-1803.63781,175,281.535562,-1803.63781,1177.571686
-1620.792194,151,282.824334,-1620.792194,1379.815503
-1622.849724,166,284.196266,-1622.849724,1372.644418
-1762.702093,170,285.716679,-1762.702093,1397.12965
-1530.98026,156,287.091997,-1530.98026,1403.702661
-1645.646579,150,288.406213,-1645.646579,1377.75918
-1659.212753,155,289.725054,-1659.212753,1414.989719
-1517.068937,165,291.095039,-1517.068937,1373.926893
-1702.313217,160,292.87993,-1702.313217,1359.010575
-1717.623445,163,294.265296,-1717.623445,1389.187073
-1544.123082,154,295.654977,-1544.123082,1388.632765
-1519.784549,157,297.191037,-1519.784549,1379.290364
-1734.479818,160,298.653551,-1734.479818,1356.973853
-1679.427405,153,300.177536,-1679.427405,1369.992335
-1656.907863,155,301.825028,-1656.907863,1421.621519
-1649.396404,152,303.383859,-1649.396404,1390.901499
-1675.777036,153,304.945274,-1675.777036,1415.273478
-1638.92199,165,306.374407,-1638.92199,1360.606404
-1519.210042,151,307.914492,-1519.210042,1395.07483
-1758.036817,163,309.329517,-1758.036817,1396.716826
-1659.701715,150,310.816859,-1659.701715,1381.323108
-1591.911556,145,312.802011,-1591.911556,1375.254647
-1553.53115,160,314.303623,-1553.53115,1382.805544
-1631.428858,160,315.849725,-1631.428858,1382.449438
-1452.32529,148,317.117352,-1452.32529,1390.294608
-1704.772683,160,318.482486,-1704.772683,1373.971133
-1629.782508,146,319.701474,-1629.782508,1401.468736
-1717.117229,162,321.146498,-1717.117229,1380.160254
-1359.724345,146,322.39038,-1359.724345,1382.6057
-1769.015328,167,323.797198,-1769.015328,1342.094734
-1841.385295,190,325.412211,-1841.385295,1361.692307
-1497.397338,151,326.701208,-1497.397338,1391.56248
-1693.7464,164,328.086978,-1693.7464,1397.406042
-1609.57817,155,329.38072,-1609.57817,1377.510218
-1594.678258,148,331.083959,-1594.678258,1398.05797
-1567.21084,142,332.279639,-1567.21084,1378.233349
-1626.461344,153,333.574885,-1626.461344,1396.354759
-1664.484671,153,334.85822,-1664.484671,1375.778653
-1671.915572,156,336.216574,-1671.915572,1378.105153
-1837.106731,182,337.761307,-1837.106731,1347.968121
-1665.512307,169,339.183921,-1665.512307,1371.413571
-1688.451595,162,340.628386,-1688.451595,1371.570257
-1648.392254,149,341.891351,-1648.392254,1392.486682
-1935.652935,204,343.597057,-1935.652935,1284.404475
-1771.077764,177,345.126907,-1771.077764,1368.323886
-1786.066225,172,346.650034,-1786.066225,1379.380672
-1390.355545,151,348.105237,-1390.355545,1397.048875
-1616.470048,156,349.936947,-1616.470048,1370.420988
-1556.881939,136,351.102953,-1556.881939,1383.208791
-1616.249365,167,352.525832,-1616.249365,1326.567335
-1534.746328,160,353.852245,-1534.746328,1373.815056
-1704.553526,160,355.169246,-1704.553526,1377.624403
-1636.665663,148,356.428921,-1636.665663,1382.113339
-1763.3256,173,357.878584,-1763.3256,1335.756579
-1660.567068,158,359.241164,-1660.567068,1353.658943
-1789.560834,174,360.716986,-1789.560834,1367.442491
-1641.726616,151,361.997344,-1641.726616,1394.946446
-1609.208424,149,363.23559,-1609.208424,1389.375629
-1524.892731,153,364.518018,-1524.892731,1372.388436
-1710.657543,174,366.392813,-1710.657543,1343.254672
-1606.559183,143,367.605696,-1606.559183,1408.43898
-1337.676425,147,368.831776,-1337.676425,1384.172632
-1573.874712,157,370.295783,-1573.874712,1402.205894
-1696.5354,165,372.016072,-1696.5354,1379.867717
-1665.152158,159,373.407036,-1665.152158,1368.730186
-1738.714661,160,375.00992,-1738.714661,1367.791564
-1569.540831,139,376.20847,-1569.540831,1392.786857
-1608.528768,147,377.463063,-1608.528768,1393.462211
-1715.538994,161,378.823498,-1715.538994,1370.959701
-1653.890563,158,380.181441,-1653.890563,1404.440982
-392.481879,107,381.114918,-392.481879,-1610.68313
-1627.072968,158,382.490502,-1627.072968,1387.474575
-1595.792295,154,383.794788,-1595.792295,1406.722419
-1513.984878,138,385.344932,-1513.984878,1380.071514
-1502.055109,157,386.657022,-1502.055109,1362.576163
-1620.518899,150,387.92338,-1620.518899,1382.01754
-1663.612568,163,389.357697,-1663.612568,1352.467551
-1560.519109,139,390.546997,-1560.519109,1413.673726
-1579.90413,156,391.860455,-1579.90413,1382.424093
-1688.131546,156,393.214255,-1688.131546,1140.742792
-1805.313388,189,394.809597,-1805.313388,1316.916358
-1699.595275,166,396.191765,-1699.595275,1369.621884
-1622.062254,159,397.524688,-1622.062254,1361.58221
-1650.619622,153,398.782109,-1650.619622,1390.226201
-1445.032327,138,399.931716,-1445.032327,1373.53606
-1590.542395,145,401.149496,-1590.542395,1420.064328
-1827.589431,200,403.239443,-1827.589431,1326.250414
-1821.618622,182,404.814171,-1821.618622,1329.414333
-1500.680911,148,406.103951,-1500.680911,1379.487991
-1774.925945,168,407.51677,-1774.925945,1384.015158
-1620.198273,148,408.768624,-1620.198273,1373.110618
-1648.6742,157,410.115419,-1648.6742,1337.563107
-1551.588276,157,411.451789,-1551.588276,1365.025845
-1775.392522,176,412.992554,-1775.392522,1377.560193
-1690.840005,167,414.437326,-1690.840005,1369.167061
-1641.959677,161,415.813788,-1641.959677,1358.727759
-1843.716216,202,417.515031,-1843.716216,1314.374345
-1487.77795,153,418.8206,-1487.77795,1386.285517
-1698.879439,162,420.952119,-1698.879439,1388.7211
-1665.452554,155,422.520794,-1665.452554,1394.878532
-1568.85325,147,423.956779,-1568.85325,1383.675174
-1514.597232,157,425.42933,-1514.597232,1388.333683
-1493.266822,155,426.753444,-1493.266822,1390.334156
-1633.69063,157,428.11556,-1633.69063,1390.273346
-1846.990426,195,429.802585,-1846.990426,1310.707093
-1676.074186,165,431.180473,-1676.074186,1377.17726
-1732.161907,167,432.540994,-1732.161907,1366.660138
-1516.970152,142,433.728299,-1516.970152,1389.195612
-1402.977782,159,435.059238,-1402.977782,1366.921954
-1479.846712,154,436.33839,-1479.846712,1386.851061
-1552.268137,131,437.415703,-1552.268137,1377.436318
-1684.986011,158,438.72621,-1684.986011,1034.972847
-1728.598258,167,440.498012,-1728.598258,1235.622225
-1767.04679,171,441.910417,-1767.04679,1340.789423
-1336.640474,154,443.143763,-1336.640474,1372.401665
-1711.594673,169,444.55098,-1711.594673,1386.253958
-1651.913833,163,445.90416,-1651.913833,1383.18189
-1679.185826,165,447.270989,-1679.185826,1361.280024
-1559.094272,145,448.50034,-1559.094272,1404.326066
-1294.342432,156,449.835841,-1294.342432,1369.641264
-1567.60075,150,451.093961,-1567.60075,1407.085387
-1706.282808,157,452.404316,-1706.282808,1376.420243
-1724.403598,168,453.805056,-1724.403598,1370.067105
-1801.681072,178,455.319992,-1801.681072,1188.844488
-1528.891388,158,457.085868,-1528.891388,1396.732923
-1713.37964,165,458.684658,-1713.37964,1392.900103
-1564.978685,167,460.228314,-1564.978685,1396.997917
-1506.934123,154,461.695911,-1506.934123,1376.867458
-1485.174141,155,463.190147,-1485.174141,1398.773866
-1681.139598,163,464.692838,-1681.139598,1369.916852
-1629.380614,171,466.169315,-1629.380614,1396.29694
-1478.714235,149,467.589157,-1478.714235,1382.824538
-1531.500385,143,469.005064,-1531.500385,1408.225845
-1623.527634,159,470.489295,-1623.527634,1374.479651
