#{"t_start": 1648164413.0394392, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1789.046022,178,2.496543,-1789.046022,1372.942608
-1641.811977,163,3.817996,-1641.811977,1362.966888
-1819.118727,179,5.241694,-1819.118727,1333.453738
-1453.485343,148,6.426724,-1453.485343,1352.813572
-1632.638635,157,7.667293,-1632.638635,1380.748627
-1397.543859,142,8.775685,-1397.543859,1374.419118
-1682.675843,162,10.026483,-1682.675843,986.799896
-1567.674073,171,11.372359,-1567.674073,1338.438384
-1758.801894,170,12.844187,-1758.801894,1361.89592
-2071.251462,227,14.734866,-2071.251462,1232.3038
-1893.159584,192,16.256882,-1893.159584,1330.451069
-1625.929721,152,17.467927,-1625.929721,1411.205364
-1639.954358,157,19.368972,-1639.954358,1390.029532
-1784.095255,174,20.728056,-1784.095255,1382.921209
-1738.628423,163,21.996557,-1738.628423,1364.100164
-1615.025509,151,23.250983,-1615.025509,1401.522968
-1707.853776,154,24.547302,-1707.853776,1404.580886
-1857.940087,188,26.038548,-1857.940087,1313.369696
-1699.673274,162,27.297179,-1699.673274,1375.312144
-1621.438401,155,28.530535,-1621.438401,1383.762346
-1641.233938,153,29.777192,-1641.233938,1372.581146
-1680.378565,158,31.129663,-1680.378565,1387.574098
-1814.540281,175,32.506035,-1814.540281,1376.4544
-1622.487575,141,33.593951,-1622.487575,1368.15752
-1564.951489,147,35.138268,-1564.951489,1373.474623
-1768.900945,169,36.47601,-1768.900945,1353.882055
-1778.390776,189,37.986828,-1778.390776,1327.758629
-1796.292454,178,39.516386,-1796.292454,1345.04618
-1591.891331,156,40.875142,-1591.891331,1380.528355
-1693.925068,153,42.14623,-1693.925068,1227.092984
-1625.501392,161,43.617879,-1625.501392,1367.512778
-1656.186976,173,45.1015,-1656.186976,1372.298763
-1750.76513,173,46.616685,-1750.76513,1330.759909
-1602.851933,164,47.985479,-1602.851933,1382.878163
-1645.380379,156,49.273435,-1645.380379,1368.709397
-1617.460559,155,50.506216,-1617.460559,1398.744107
-1677.606276,161,51.790961,-1677.606276,1374.811769
-1706.23308,162,53.534547,-1706.23308,1397.154369
-1604.003729,152,54.782933,-1604.003729,1375.10191
-1654.57952,165,56.143803,-1654.57952,1381.865754
-1551.54926,148,57.36134,-1551.54926,1394.771692
-1624.347051,142,58.492235,-1624.347051,1390.264181
-1740.198594,163,59.839474,-1740.198594,1351.806471
-1781.065023,175,61.272058,-1781.065023,1217.128271
-1532.258298,150,62.4735,-1532.258298,1346.757018
-1701.563819,151,63.694503,-1701.563819,1383.600601
-1809.438935,175,65.140821,-1809.438935,1372.009028
-1687.754445,158,66.414438,-1687.754445,1376.641423
-1875.914217,202,68.001129,-1875.914217,1374.617906
-1690.295574,161,69.730716,-1690.295574,1385.819242
-1682.913468,154,71.026529,-1682.913468,1377.171743
-1748.366309,175,72.467057,-1748.366309,1390.052629
-1651.172147,151,73.683405,-1651.172147,1394.861538
-623.612066,157,74.957606,-623.612066,-1486.027474
-1814.735696,177,76.425019,-1814.735696,1323.483351
-1673.977845,159,77.735769,-1673.977845,1362.361721
-1770.191686,173,79.131683,-1770.191686,1338.324873
-1439.493195,159,80.40505,-1439.493195,1363.059172
-1488.950922,151,81.63901,-1488.950922,1388.836047
-1555.294269,153,82.861286,-1555.294269,1380.335409
-1772.520035,173,84.231688,-1772.520035,1335.384978
-1599.722921,151,85.431438,-1599.722921,1391.412767
-1790.840478,175,87.279957,-1790.840478,1351.611106
-1569.654491,156,88.711655,-1569.654491,1387.492258
-1628.436993,157,89.994553,-1628.436993,1386.159213
-1718.990948,170,91.493417,-1718.990948,1347.722421
-1702.24505,164,93.089742,-1702.24505,1387.066233
-1572.88823,145,94.353529,-1572.88823,1392.289195
-1836.69212,178,95.883306,-1836.69212,1384.998253
-1866.442304,194,97.466646,-1866.442304,1331.535098
-1566.037446,148,98.671297,-1566.037446,1391.49238
-1807.824437,178,100.157645,-1807.824437,1313.38035
-1674.609224,155,101.485842,-1674.609224,1410.567631
-1573.263532,158,102.807541,-1573.263532,1390.107191
-1651.807219,153,104.208227,-1651.807219,1417.461948
-1644.247644,173,106.215361,-1644.247644,1370.803693
-1655.234666,151,107.603625,-1655.234666,1401.220283
-1717.469044,166,109.022855,-1717.469044,1365.798871
-1726.58139,161,110.464128,-1726.58139,1377.47674
-1672.445834,152,111.94098,-1672.445834,1372.537647
-1797.919747,180,113.774732,-1797.919747,1392.430387
-1737.032859,164,115.414978,-1737.032859,1369.065088
-1669.259995,155,116.937989,-1669.259995,1384.173784
-1728.533249,171,118.626284,-1728.533249,1385.095604
-1630.679729,160,120.316024,-1630.679729,1380.676681
-1608.388815,145,121.804683,-1608.388815,1396.299532
-1734.938065,158,123.233172,-1734.938065,1393.734063
-1811.074436,176,125.251981,-1811.074436,1357.811862
-1751.555049,166,126.761264,-1751.555049,1360.254314
-1732.635524,163,128.217317,-1732.635524,1372.448284
-1516.093786,147,129.532857,-1516.093786,1417.749903
-1763.226884,171,131.022794,-1763.226884,1360.97986
-1725.318831,163,132.370623,-1725.318831,1416.024835
-1720.074636,157,133.668717,-1720.074636,1367.440533
-1636.9715,165,135.072352,-1636.9715,1393.112005
-1628.165641,166,136.450128,-1628.165641,1385.796245
-1664.551176,159,137.774266,-1664.551176,1390.308026
-1707.779956,168,139.210803,-1707.779956,1326.800093
-2001.998789,212,141.022012,-2001.998789,1343.701719
-1789.247558,174,143.076973,-1789.247558,1376.434873
-1612.725349,160,144.588547,-1612.725349,1380.778293
