#{"t_start": 1648505164.8654976, "env_id": "multicomp/KickAndDefend-v0"}
r,l,t,r0,r1
-2405.010841,186,4.637333,-2405.010841,1293.663507
-1403.880974,94,6.061475,-1403.880974,839.979823
-1579.774941,95,7.526288,-1579.774941,686.565353
-1280.152537,55,8.354434,-1280.152537,891.079235
-2265.576623,137,10.501763,-2265.576623,483.080123
-4997.325313,500,18.141574,-4997.325313,2324.805417
-5145.415467,500,25.760489,-5145.415467,413.845952
-7196.355335,500,34.132351,-7196.355335,-486.523711
-1777.134694,134,36.20238,-1777.134694,655.328559
-2438.431235,169,38.778544,-2438.431235,763.627254
-2989.051425,278,43.018739,-2989.051425,176.972766
-4835.338882,379,48.85067,-4835.338882,1181.620072
-1221.849375,46,49.545808,-1221.849375,991.941758
-2125.385028,179,52.246902,-2125.385028,728.106558
-2611.257185,219,55.569287,-2611.257185,611.087863
-2186.685043,161,57.975278,-2186.685043,708.842135
-1904.496235,100,59.498052,-1904.496235,726.250746
-2154.749681,158,61.983442,-2154.749681,508.653109
-1873.815435,141,64.10552,-1873.815435,1106.15473
-2427.157521,144,66.71442,-2427.157521,755.685176
-1915.965768,139,68.817299,-1915.965768,673.039526
-4425.933509,400,74.899176,-4425.933509,956.227907
-4924.852096,500,82.354346,-4924.852096,1290.923891
-6481.939754,500,89.765697,-6481.939754,-447.04889
-2383.630264,182,92.446584,-2383.630264,557.657619
-3314.976557,289,97.209083,-3314.976557,6.185835
-1347.224338,61,98.159647,-1347.224338,987.111934
-1646.159312,97,99.624492,-1646.159312,744.261697
-2266.08096,161,101.982764,-2266.08096,579.835853
-1054.780363,112,103.6192,-1054.780363,-1353.736078
-2150.407166,150,105.874448,-2150.407166,618.03772
-3570.780689,365,111.23928,-3570.780689,-828.966857
-1706.945736,116,112.898001,-1706.945736,640.258609
-2899.429505,323,117.804636,-2899.429505,984.483551
-2020.396029,156,120.13849,-2020.396029,1234.752492
-2981.901334,318,125.048563,-2981.901334,-81.436169
-5381.385748,500,134.237192,-5381.385748,740.542519
-6155.125091,500,142.283453,-6155.125091,208.753939
-2865.920739,171,144.842176,-2865.920739,1372.553916
-1913.432004,130,146.764493,-1913.432004,556.369864
-2203.304422,155,149.094887,-2203.304422,569.140188
-2822.857934,343,154.162405,-2822.857934,1770.341331
-1932.246671,123,155.967746,-1932.246671,976.856589
-1650.472256,103,157.602766,-1650.472256,704.27273
-2010.317302,173,160.726208,-2010.317302,863.292972
-2721.864225,221,164.259124,-2721.864225,198.715976
-1954.173243,134,166.244699,-1954.173243,586.342763
-6457.318097,500,173.720443,-6457.318097,-579.529145
