#{"t_start": 1648505164.9141288, "env_id": "multicomp/KickAndDefend-v0"}
r,l,t,r0,r1
-4281.421837,409,7.964893,-4281.421837,1036.68897
-1530.055669,93,9.467264,-1530.055669,717.69353
-1748.180479,171,12.008115,-1748.180479,516.838529
-2027.169747,171,14.630951,-2027.169747,372.222608
-1357.685669,91,16.032377,-1357.685669,1096.811985
-1875.564414,123,17.923099,-1875.564414,578.156766
-1758.982979,131,19.914222,-1758.982979,864.566776
-2744.931945,243,23.614037,-2744.931945,29.70083
-1782.429633,114,25.36889,-1782.429633,654.002173
-2423.970743,166,27.868703,-2423.970743,354.022112
-2077.155663,154,30.2699,-2077.155663,718.423892
-1766.962645,132,32.307144,-1766.962645,622.354413
-2689.821796,185,35.844327,-2689.821796,1172.302191
-2140.990219,165,38.35776,-2140.990219,405.564136
-1910.067268,118,40.134118,-1910.067268,784.395906
-2210.677595,237,43.820517,-2210.677595,439.85794
-2906.76943,317,48.659088,-2906.76943,-284.332523
-2272.456408,155,50.991546,-2272.456408,979.207453
-1804.924742,116,52.762735,-1804.924742,670.624076
-2058.933456,165,55.271701,-2058.933456,360.787825
-2236.130329,161,57.671741,-2236.130329,424.313598
-2399.857091,158,60.076061,-2399.857091,873.611439
-1778.640374,120,61.99149,-1778.640374,824.074843
-2342.901895,192,64.877576,-2342.901895,157.135286
-5668.033066,500,72.918447,-5668.033066,-592.257538
-1752.647993,122,74.748444,-1752.647993,683.975232
-1790.977571,97,76.148926,-1790.977571,780.249448
-2257.925476,163,78.577962,-2257.925476,971.508737
-3045.019563,265,82.562873,-3045.019563,704.557352
-2378.69889,165,84.987834,-2378.69889,653.182542
-2350.18319,152,87.250507,-2350.18319,638.412686
-3261.16592,314,91.925058,-3261.16592,-116.760979
-1888.047722,130,93.917353,-1888.047722,973.774463
-1741.399776,140,95.966294,-1741.399776,706.532024
-2269.614781,164,98.88115,-2269.614781,607.790006
-1763.865637,130,100.817798,-1763.865637,824.269862
-5427.934325,439,107.291788,-5427.934325,694.230496
-3226.826783,198,110.214209,-3226.826783,212.411758
-2135.366684,156,112.469802,-2135.366684,351.223352
-2126.431826,110,114.08224,-2126.431826,747.988366
-3706.865033,317,118.928442,-3706.865033,1341.684262
-3560.808596,419,125.318252,-3560.808596,-499.248063
-2634.559912,158,128.233742,-2634.559912,455.514695
-2439.72633,165,131.37765,-2439.72633,1462.04791
-2612.625587,198,134.848181,-2612.625587,218.28426
-1646.592122,85,136.236902,-1646.592122,805.294839
-2134.821259,149,138.696119,-2134.821259,858.203825
-2809.432383,309,143.52555,-2809.432383,521.06303
-2549.219123,231,146.96334,-2549.219123,78.751843
-2124.053791,133,148.9497,-2124.053791,1027.714373
-2274.553055,166,151.369219,-2274.553055,1240.346339
-1923.552934,111,153.017264,-1923.552934,590.473236
-1458.573525,78,154.204333,-1458.573525,829.194758
-2282.079667,174,156.761089,-2282.079667,303.337518
-2224.662949,222,160.740864,-2224.662949,152.537667
-3271.960112,292,165.292369,-3271.960112,-121.1476
-1922.891345,123,167.152913,-1922.891345,683.82962
-5753.763235,500,174.6156,-5753.763235,2605.038946
-2358.985154,170,177.140639,-2358.985154,376.278888
-2354.356317,199,180.154088,-2354.356317,307.047172
-2233.93082,172,182.765842,-2233.93082,1159.082768
-3137.737128,292,187.137895,-3137.737128,256.431047
-1930.889105,156,189.564046,-1930.889105,363.398057
-1779.251254,126,191.475671,-1779.251254,1001.379841
-1612.541644,125,193.739963,-1612.541644,645.819267
-2297.19612,129,195.656788,-2297.19612,862.373155
-1962.56501,123,197.478102,-1962.56501,733.427264
-6678.705041,500,204.888737,-6678.705041,381.676826
-1972.474395,129,206.764548,-1972.474395,523.830339
-5227.614218,420,212.95202,-5227.614218,-571.028909
-1702.433797,84,214.18019,-1702.433797,753.968363
-1737.668706,96,215.627051,-1737.668706,744.677018
-1728.802808,153,217.907975,-1728.802808,450.704827
-1697.913945,114,219.659209,-1697.913945,833.483596
-2772.862894,242,223.82448,-2772.862894,571.981941
-2426.071563,200,226.861646,-2426.071563,538.422204
-2117.750335,140,228.999216,-2117.750335,631.124831
-2460.518376,201,232.128789,-2460.518376,930.18674
-1850.595836,129,234.054163,-1850.595836,588.843317
-2521.138325,196,236.984551,-2521.138325,601.920153
-1405.619106,81,238.214369,-1405.619106,863.693807
-2618.167467,206,241.271641,-2618.167467,573.876694
-2641.552096,215,244.490093,-2641.552096,304.819295
-2195.567202,185,247.371973,-2195.567202,582.920137
-2499.009716,269,251.536582,-2499.009716,400.217862
-1915.666716,126,253.796945,-1915.666716,833.508319
-2483.056808,273,259.808641,-2483.056808,-25.746847
-2256.251222,200,263.394108,-2256.251222,196.195975
-2121.770428,136,265.731796,-2121.770428,479.635809
-1626.377466,95,267.301323,-1626.377466,782.554137
-1294.544362,61,268.32092,-1294.544362,1014.521198
-5677.713036,500,276.74403,-5677.713036,797.194736
-1970.837894,125,278.761286,-1970.837894,525.426029
-1797.66301,98,280.299165,-1797.66301,760.52546
-5546.725875,500,288.580181,-5546.725875,3174.243006
-960.401795,9,288.719968,-960.401795,1543.048535
-2048.145256,160,291.658702,-2048.145256,473.242594
-1935.073396,127,293.65777,-1935.073396,720.403715
-1780.614075,116,295.541105,-1780.614075,682.026669
-2417.793141,168,298.235556,-2417.793141,610.48825
-1827.065493,158,300.736883,-1827.065493,776.835718
-2719.695857,237,304.318227,-2719.695857,-41.770097
-1693.519583,90,305.641623,-1693.519583,855.096664
-2886.005194,209,308.742457,-2886.005194,262.100329
-1506.667059,102,310.264854,-1506.667059,710.385022
-2460.616213,186,312.982163,-2460.616213,628.745355
-1765.959298,104,314.50592,-1765.959298,738.399252
-2955.115114,252,318.20417,-2955.115114,668.28626
-6156.373357,500,326.226986,-6156.373357,240.841825
-2084.438641,124,328.078296,-2084.438641,994.8748
-2854.969069,293,332.492137,-2854.969069,357.192248
-1970.151558,133,334.434299,-1970.151558,519.372685
-1746.169756,106,336.044499,-1746.169756,740.091997
-1775.137214,126,337.906693,-1775.137214,692.093327
-1898.256523,147,340.110008,-1898.256523,532.585952
-1526.393252,119,341.830207,-1526.393252,677.598431
-1611.888071,96,343.28131,-1611.888071,794.567149
-2899.159837,222,346.608138,-2899.159837,194.715856
-3766.352416,292,351.012142,-3766.352416,-206.081509
-5327.751978,500,358.961194,-5327.751978,3782.074961
-4920.258869,500,366.50516,-4920.258869,-337.642704
-1942.289426,124,368.400918,-1942.289426,601.076433
