#{"t_start": 1648505164.8150344, "env_id": "multicomp/KickAndDefend-v0"}
r,l,t,r0,r1
-2029.041607,160,4.276594,-2029.041607,387.450947
-1412.38155,71,5.338062,-1412.38155,1036.342136
-3519.404973,319,10.269399,-3519.404973,-415.111598
-6252.317179,500,17.900927,-6252.317179,371.212075
-2728.421275,210,21.088419,-2728.421275,177.699543
-1252.974746,57,21.962147,-1252.974746,899.444955
-1518.613451,104,23.537727,-1518.613451,967.081619
-2205.601642,257,27.457848,-2205.601642,875.813558
-1507.149077,73,28.529612,-1507.149077,963.040979
-2665.124097,273,32.80595,-2665.124097,295.174516
-1515.978937,83,34.760432,-1515.978937,890.394428
-1770.749673,122,36.637444,-1770.749673,605.795
-4898.595098,500,44.328985,-4898.595098,1716.011198
-2275.93471,146,46.541599,-2275.93471,464.773058
-1602.354465,101,48.078896,-1602.354465,804.521379
-2050.693916,130,50.060544,-2050.693916,690.733317
-2513.650756,150,52.333905,-2513.650756,1070.952009
-3417.879579,240,55.95106,-3417.879579,1162.285703
-3148.166539,258,59.863948,-3148.166539,64.676892
-2464.065795,249,63.720918,-2464.065795,1433.357734
-2427.25441,170,66.705833,-2427.25441,266.245499
-1919.601301,116,68.437066,-1919.601301,630.262111
-2475.656919,204,71.578017,-2475.656919,243.290509
-1159.075557,56,72.436557,-1159.075557,1516.108536
-2044.845083,155,74.768675,-2044.845083,564.246974
-2391.265661,189,77.510258,-2391.265661,637.192417
-4908.032465,388,83.345464,-4908.032465,75.129646
-2865.192505,258,87.174987,-2865.192505,314.375432
-1606.377362,112,88.845671,-1606.377362,890.255484
-1348.557416,104,90.399891,-1348.557416,648.650607
-1060.236224,57,91.239684,-1060.236224,1533.737989
-1804.587268,121,93.01282,-1804.587268,584.597242
-1495.743339,114,94.746721,-1495.743339,903.691334
-4785.144684,415,101.402687,-4785.144684,-402.135764
-3661.747502,390,107.150066,-3661.747502,1453.18593
-2271.534455,145,109.311166,-2271.534455,808.072216
-2335.066958,205,112.282295,-2335.066958,560.332359
-5031.517006,500,119.813769,-5031.517006,1450.08726
-1210.090571,64,120.764058,-1210.090571,1483.955152
-1793.572583,112,122.417225,-1793.572583,631.246034
-2128.085323,162,125.005356,-2128.085323,654.537873
-2065.729572,139,127.143811,-2065.729572,1158.042463
-5302.599761,500,136.419096,-5302.599761,1239.925249
-5553.650355,500,144.322693,-5553.650355,679.742362
-1944.439035,138,146.355844,-1944.439035,638.511027
-1794.057148,119,148.164569,-1794.057148,656.83591
-4687.439055,495,155.458405,-4687.439055,19.623783
-2356.75539,163,158.008421,-2356.75539,411.43396
-2792.701125,249,162.412363,-2792.701125,74.193657
-3031.598847,239,166.048049,-3031.598847,675.67035
-1628.827309,80,167.25256,-1628.827309,753.988019
-1454.815394,94,168.615287,-1454.815394,1240.545537
-1411.16605,106,170.141129,-1411.16605,743.18941
-1780.434719,103,171.620632,-1780.434719,947.106987
-1576.744576,103,173.313636,-1576.744576,1057.601034
-2731.218521,267,177.287185,-2731.218521,-110.426222
-1519.646858,92,178.638952,-1519.646858,798.587852
-4010.338843,386,184.496113,-4010.338843,617.083063
-1695.515915,129,186.439875,-1695.515915,690.827285
-2381.022777,136,188.485342,-2381.022777,525.417027
-4447.224555,349,194.209295,-4447.224555,2166.236026
-2692.412623,219,197.463075,-2692.412623,923.998343
-3704.704875,273,201.488983,-3704.704875,580.859624
-1745.070976,141,203.593986,-1745.070976,487.022748
-2638.514681,177,206.199018,-2638.514681,301.046256
-3142.641047,280,210.296946,-3142.641047,276.394562
-1586.951355,92,211.643623,-1586.951355,810.821814
-1391.87496,73,212.742788,-1391.87496,943.957151
-4524.121734,385,218.467867,-4524.121734,-851.203486
-1847.726545,94,219.91979,-1847.726545,857.033121
-1919.673075,133,222.03631,-1919.673075,549.484476
-1865.216496,105,224.037892,-1865.216496,779.859759
-1941.362623,135,226.110969,-1941.362623,756.79794
-5978.881574,500,233.737621,-5978.881574,495.650853
-2072.531753,129,235.623633,-2072.531753,605.753186
-1904.916318,110,237.303956,-1904.916318,668.674805
-1314.004298,106,238.937308,-1314.004298,1250.643298
-2761.055339,219,242.161962,-2761.055339,209.56021
-2542.803599,179,244.845712,-2542.803599,1576.660752
-1769.585903,117,246.638543,-1769.585903,1006.124148
-1887.285926,123,248.607089,-1887.285926,1260.716182
-2029.85233,140,250.76873,-2029.85233,905.763119
-1638.58395,111,252.65737,-1638.58395,910.003073
-2028.401746,146,255.807059,-2028.401746,1331.87577
-5246.852571,500,265.229553,-5246.852571,1559.208569
-2460.415311,162,267.928363,-2460.415311,466.721938
-1832.229956,143,270.370404,-1832.229956,622.754087
-1888.166713,144,272.838074,-1888.166713,612.482036
-1915.640877,110,274.647729,-1915.640877,666.601483
-2471.070182,158,277.243843,-2471.070182,770.023166
-3236.125549,231,280.922654,-3236.125549,672.752119
-966.187247,7,281.032783,-966.187247,1533.468947
-2219.831526,173,283.843917,-2219.831526,372.969365
-3540.12436,267,288.369803,-3540.12436,-223.890012
-5423.163225,500,296.740626,-5423.163225,1620.754932
-1943.917873,157,299.279505,-1943.917873,383.685972
-4432.463982,418,305.614667,-4432.463982,489.17344
-3002.422061,285,309.841024,-3002.422061,818.984951
-1596.897585,127,311.708601,-1596.897585,1028.32964
-4092.583202,300,316.108732,-4092.583202,1751.257488
-1997.484371,122,317.884164,-1997.484371,559.889027
-6717.451684,500,325.905498,-6717.451684,1472.697189
-2724.110584,319,330.693649,-2724.110584,-481.716289
-2052.171089,138,332.773639,-2052.171089,562.078252
-2581.123563,228,336.161939,-2581.123563,62.487712
-2766.770247,228,339.557182,-2766.770247,770.189413
-2931.734779,251,343.259508,-2931.734779,-1.346824
-1501.524517,101,344.812901,-1501.524517,689.093279
-1223.773709,77,345.947526,-1223.773709,1079.504214
-1934.93102,127,347.788808,-1934.93102,598.133329
-1726.459797,88,349.097661,-1726.459797,820.325992
-2571.053488,195,352.067108,-2571.053488,500.819495
-2661.663876,258,356.355877,-2661.663876,-154.898154
-1420.786023,99,357.903403,-1420.786023,963.172883
-2140.010166,136,359.969541,-2140.010166,590.826448
