#{"t_start": 1648505164.902036, "env_id": "multicomp/KickAndDefend-v0"}
r,l,t,r0,r1
-1266.925161,65,2.792232,-1266.925161,894.612377
-2876.307086,244,6.44927,-2876.307086,865.112382
-1005.317859,34,6.979918,-1005.317859,1568.585131
-1577.539274,80,8.184612,-1577.539274,773.935159
-4711.272458,500,15.856191,-4711.272458,15.989021
-2074.069774,136,17.951814,-2074.069774,1063.766149
-4793.932393,500,25.573722,-4793.932393,3075.87335
-1446.409494,90,26.940678,-1446.409494,833.234816
-1713.734625,99,28.398723,-1713.734625,716.330614
-3073.881538,209,31.678844,-3073.881538,980.904634
-4038.922692,346,37.688107,-4038.922692,934.479161
-5012.020865,500,45.344727,-5012.020865,2973.105041
-3724.572454,349,50.662177,-3724.572454,-355.221971
-2038.78743,145,52.863654,-2038.78743,429.801396
-2806.933669,273,56.978983,-2806.933669,92.637361
-1593.46673,99,58.469834,-1593.46673,956.070451
-1642.658009,129,60.433797,-1642.658009,509.888642
-2986.243336,288,64.871305,-2986.243336,737.287961
-1349.037472,93,66.709314,-1349.037472,880.495075
-6273.91577,500,74.315196,-6273.91577,107.572721
-2253.57629,149,76.484645,-2253.57629,948.423079
-2056.890098,140,78.573155,-2056.890098,556.258835
-2129.766296,235,82.103717,-2129.766296,-67.056934
-2583.185114,217,85.310616,-2583.185114,929.134625
-5334.441591,500,92.734427,-5334.441591,2128.80583
-2035.868249,143,94.900311,-2035.868249,618.487932
-2049.276496,156,97.662884,-2049.276496,1269.70243
-2810.202327,260,101.556686,-2810.202327,1053.111315
-1555.203953,108,103.134332,-1555.203953,835.107454
-1991.727762,176,105.760554,-1991.727762,393.353416
-2143.236139,173,108.337968,-2143.236139,1431.752593
-1388.92642,108,109.917182,-1388.92642,1452.961917
-1779.655171,111,111.517394,-1779.655171,633.572444
-4231.58578,310,116.140982,-4231.58578,349.982142
-1789.052801,125,118.04219,-1789.052801,583.847234
-1876.038605,110,119.694027,-1876.038605,733.20479
-2301.939943,153,121.975217,-2301.939943,850.029662
-2345.549291,155,124.335559,-2345.549291,419.152244
-1807.423018,94,125.840097,-1807.423018,756.495976
-1282.256062,76,127.039311,-1282.256062,934.404735
-1681.826636,110,129.282643,-1681.826636,695.775859
-6195.508749,500,138.118161,-6195.508749,-244.426349
-1814.647283,145,140.48578,-1814.647283,620.749625
-2175.325711,135,142.576954,-2175.325711,1392.542688
-1225.120307,63,143.519358,-1225.120307,866.165051
-1812.965295,152,145.784133,-1812.965295,1030.805289
-1560.70631,116,147.535201,-1560.70631,690.774938
-1894.880629,107,149.116576,-1894.880629,1018.896483
-2311.179725,172,151.646193,-2311.179725,833.968267
-2420.509463,178,154.294034,-2420.509463,360.373111
-3561.477001,266,158.350298,-3561.477001,1112.349121
-2265.258613,143,161.05009,-2265.258613,560.39229
-1713.682356,120,163.010026,-1713.682356,729.909035
-2507.726151,180,165.705458,-2507.726151,1253.856049
-4998.184382,351,170.818813,-4998.184382,780.13762
-2018.9536,218,174.232325,-2018.9536,549.753237
-3978.67533,500,181.717391,-3978.67533,470.674553
-3498.370235,323,186.573994,-3498.370235,828.378092
-1561.14963,90,187.932277,-1561.14963,870.460927
-1651.427205,117,189.765664,-1651.427205,624.693253
-3766.577968,428,196.593461,-3766.577968,949.670529
-1760.867275,108,198.150899,-1760.867275,804.181701
-5083.83792,500,205.56495,-5083.83792,457.079771
-2091.718398,131,207.493868,-2091.718398,635.762488
-2122.729847,182,210.143661,-2122.729847,1496.807746
-1796.217328,105,211.689353,-1796.217328,789.130652
-1548.486114,130,213.625362,-1548.486114,558.011707
-1565.840821,108,215.238841,-1565.840821,1059.18836
-2056.742523,168,217.746881,-2056.742523,511.365131
-6520.052016,500,225.859788,-6520.052016,-656.902383
-1727.486265,120,227.680896,-1727.486265,660.927326
-2347.641127,146,229.93272,-2347.641127,467.917693
-2026.342191,146,232.203124,-2026.342191,771.907623
-4886.131129,448,238.922824,-4886.131129,107.716395
-1810.357171,109,240.524703,-1810.357171,715.31609
-1878.73006,146,242.670507,-1878.73006,465.962211
-1852.269917,160,245.093256,-1852.269917,904.717113
-1556.237164,120,246.980815,-1556.237164,646.151972
