#{"t_start": 1648505161.4478738, "env_id": "multicomp/KickAndDefend-v0"}
r,l,t,r0,r1
-3098.367897,220,5.84988,-3098.367897,553.4431
-3515.040385,359,11.175776,-3515.040385,2297.752363
-1966.659961,116,12.953344,-1966.659961,801.315165
-2204.330759,192,15.757035,-2204.330759,1307.74031
-2347.946467,192,18.626287,-2347.946467,1237.180772
-3568.912574,281,22.86994,-3568.912574,1539.43826
-3645.568335,357,28.253372,-3645.568335,-117.861626
-2370.294358,203,31.25191,-2370.294358,1447.826996
-3263.521706,249,35.687669,-3263.521706,1204.420358
-1570.543937,90,37.147164,-1570.543937,1150.39133
-4257.226017,434,43.737249,-4257.226017,2102.492436
-1495.618513,79,44.910824,-1495.618513,1141.467583
-1833.255851,119,46.6984,-1833.255851,1297.182727
-1714.895162,115,48.39375,-1714.895162,1164.598015
-3925.40432,301,52.946016,-3925.40432,302.685313
-2174.274659,143,55.100026,-2174.274659,426.99262
-1408.932143,97,56.552315,-1408.932143,1181.090054
-5539.060086,500,64.137307,-5539.060086,2448.39521
-2093.784958,141,66.698746,-2093.784958,1121.397679
-3453.413042,274,70.977796,-3453.413042,742.184597
-1604.101666,110,72.638164,-1604.101666,1241.844328
-3604.555137,366,78.171705,-3604.555137,1351.695793
-1685.640501,106,79.767737,-1685.640501,1103.22838
-2285.536248,135,81.827737,-2285.536248,947.339644
-5531.352959,500,89.392846,-5531.352959,413.14831
-2584.111039,214,92.619426,-2584.111039,1792.680314
-1578.128672,89,93.9461,-1578.128672,1061.272959
-1810.963539,106,95.530827,-1810.963539,1102.918141
-2851.845749,225,99.308414,-2851.845749,1856.246156
-2814.335878,309,104.126442,-2814.335878,1373.507998
-1767.108805,125,106.009096,-1767.108805,1153.021839
-1587.066222,81,107.242955,-1587.066222,1011.013281
-6204.188041,500,114.782994,-6204.188041,3180.320174
-1902.013201,155,117.083857,-1902.013201,1410.403682
-3522.187561,350,122.387144,-3522.187561,1099.103861
-2210.651482,165,124.856212,-2210.651482,727.069204
-2368.967616,170,127.448541,-2368.967616,998.97236
-1061.224761,47,128.576141,-1061.224761,1705.518692
-1612.799731,85,129.939445,-1612.799731,968.024247
-2319.922841,185,133.012942,-2319.922841,560.77964
-5658.121604,500,141.69471,-5658.121604,-462.088659
-2680.276291,256,145.67787,-2680.276291,1954.163565
-2975.579366,248,149.374403,-2975.579366,1464.640809
-5159.184934,434,155.889387,-5159.184934,552.631719
-1934.297394,134,157.846275,-1934.297394,861.158303
-1730.224997,134,159.838888,-1730.224997,1169.483158
-960.918956,13,160.029,-960.918956,1560.028845
-1856.274227,192,163.341469,-1856.274227,717.422569
-2258.746858,167,166.159825,-2258.746858,1211.7225
-1996.147918,187,169.037023,-1996.147918,892.937728
-2373.666737,173,171.615938,-2373.666737,1409.452995
-6005.275426,484,178.98629,-6005.275426,-307.071791
-4271.462515,424,185.366106,-4271.462515,413.793062
-2462.894576,196,188.223738,-2462.894576,836.28424
-5246.496087,500,196.222095,-5246.496087,519.212145
-2256.003606,152,198.462541,-2256.003606,805.834644
-2827.724782,272,202.593516,-2827.724782,1821.042663
-2736.860825,194,205.568302,-2736.860825,1072.254039
-1214.558997,59,206.473337,-1214.558997,1099.117473
-3529.531967,364,212.007555,-3529.531967,1477.79459
-2038.965971,129,213.943008,-2038.965971,1384.813231
-4368.115575,500,221.711274,-4368.115575,789.25303
-3111.316991,249,225.895441,-3111.316991,1307.482605
-3976.323334,378,231.653788,-3976.323334,295.792688
-2169.398054,163,234.150075,-2169.398054,1003.41366
-5123.829589,500,241.753812,-5123.829589,2546.689413
-1359.815632,69,242.763127,-1359.815632,930.877018
-4929.013474,500,250.340589,-4929.013474,704.427455
-2028.16312,127,252.393137,-2028.16312,1340.137476
-2535.802961,274,257.306522,-2535.802961,1567.599087
-3848.557532,500,266.930589,-3848.557532,1982.155518
-1908.662669,142,269.382516,-1908.662669,1302.711122
-5262.961442,492,277.832018,-5262.961442,189.144533
-2973.656893,397,284.202491,-2973.656893,-2042.105208
-5323.511348,426,290.986727,-5323.511348,-294.429368
-1568.482951,143,293.6925,-1568.482951,1487.034534
-2764.740656,210,297.105788,-2764.740656,1000.498296
-2080.291235,133,299.186998,-2080.291235,608.83416
-4337.807379,373,304.968263,-4337.807379,903.815028
-4391.213508,500,312.450303,-4391.213508,722.718836
-1994.597715,144,314.528359,-1994.597715,1302.961618
-1857.152425,194,317.431983,-1857.152425,1449.245259
-5362.880648,500,325.422382,-5362.880648,-564.45859
-3665.866622,341,330.445362,-3665.866622,1978.167777
-2751.555373,195,333.315953,-2751.555373,1218.757146
-2352.25709,182,336.006011,-2352.25709,1537.966022
-2308.145472,152,338.270062,-2308.145472,1526.357795
-1637.908074,110,339.927206,-1637.908074,1200.947557
-3223.953619,284,344.212093,-3223.953619,704.668786
-2065.843529,175,346.857158,-2065.843529,655.044675
-2834.366424,251,350.650249,-2834.366424,1578.778489
-6381.870185,500,358.649071,-6381.870185,978.785968
-3551.828163,268,362.647419,-3551.828163,226.536128
-1995.264555,122,364.457759,-1995.264555,716.844258
-2340.00942,177,367.105193,-2340.00942,518.19433
-3560.928156,354,372.41889,-3560.928156,1587.351353
-1512.130028,74,373.510984,-1512.130028,787.749542
-2106.050449,128,375.412052,-2106.050449,1007.940703
-3111.669803,277,379.496188,-3111.669803,1652.358053
-4416.180019,420,386.171002,-4416.180019,542.99073
-1844.561014,158,388.660755,-1844.561014,875.26961
-2030.161021,188,391.412821,-2030.161021,1476.002981
-1898.490518,161,393.836771,-1898.490518,892.538033
-1676.328738,101,395.361558,-1676.328738,1257.048418
-2301.56875,219,398.58964,-2301.56875,1753.722229
-2200.266112,210,401.751007,-2200.266112,1394.235903
-3397.406269,270,405.77782,-3397.406269,179.001258
-1774.288099,100,407.22403,-1774.288099,743.432266
-2065.912363,233,410.69382,-2065.912363,1563.926947
-3256.458966,277,414.885875,-3256.458966,749.17202
-2934.680322,236,418.8651,-2934.680322,720.190606
-2001.16156,118,420.78052,-2001.16156,1352.273405
-2342.721691,151,422.9974,-2342.721691,1082.36418
-1583.341213,83,424.227371,-1583.341213,951.259588
-1728.842773,113,425.944113,-1728.842773,1003.822463
-2632.16564,184,428.707068,-2632.16564,855.11291
-1574.524733,91,430.041642,-1574.524733,1061.54194
-1251.27539,65,431.010201,-1251.27539,1127.587509
-2152.918271,141,433.11387,-2152.918271,893.771142
-1726.489034,123,434.952258,-1726.489034,1238.004586
-2350.649495,125,436.852233,-2350.649495,632.983178
-2170.959108,167,439.339644,-2170.959108,1015.516394
-4791.692511,500,446.729456,-4791.692511,822.211045
-2566.574305,148,449.334182,-2566.574305,486.337677
-1599.424927,84,450.639754,-1599.424927,876.246935
-5844.507562,500,458.128344,-5844.507562,628.859454
-4566.603959,500,465.68776,-4566.603959,3415.369594
-3115.496277,237,469.280854,-3115.496277,480.583999
-4943.126428,500,476.654981,-4943.126428,1863.272954
-4895.245194,500,484.643093,-4895.245194,3643.803325
-4242.258347,500,492.235537,-4242.258347,3001.170248
-5510.416315,500,499.801651,-5510.416315,1303.195269
-1166.377947,46,500.500703,-1166.377947,1030.041403
-4516.081197,436,507.029714,-4516.081197,2413.914934
-1945.974956,173,509.608396,-1945.974956,1371.965742
-5247.71689,500,517.654178,-5247.71689,-180.997582
-3973.021962,272,521.721626,-3973.021962,463.649531
-3875.963223,500,529.299676,-3875.963223,2045.02713
-4668.342753,500,536.802936,-4668.342753,2991.702431
-5179.861188,500,544.703953,-5179.861188,578.925612
-1861.74047,160,547.172751,-1861.74047,1334.632194
-3563.302986,385,552.924507,-3563.302986,1792.284458
-1297.229043,60,553.848143,-1297.229043,1046.615326
-2880.104116,275,557.964536,-2880.104116,1684.882728
-2842.096754,260,561.869845,-2842.096754,1267.244391
-5015.320632,472,569.128203,-5015.320632,1760.862696
-3049.361475,273,573.759872,-3049.361475,401.38695
-2154.05179,123,575.648228,-2154.05179,1186.492882
-4647.412666,500,583.355933,-4647.412666,339.020911
