#{"t_start": 1648421329.9464402, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1226.824099,93,2.505344,632.135229,-1226.824099
-1254.676211,140,3.781173,376.438217,-1254.676211
1652.347339,189,5.469667,-1884.525019,1652.347339
-1260.012367,203,7.393474,49.276086,-1260.012367
-1230.921469,79,8.126675,687.774547,-1230.921469
1663.583843,194,9.966628,-1915.618651,1663.583843
-1122.531584,89,10.78455,657.052838,-1122.531584
-1127.89699,78,11.552356,-323.637646,-1127.89699
-1179.55038,82,12.317903,651.161073,-1179.55038
-1355.452882,131,13.496637,426.61924,-1355.452882
1530.353021,231,15.647204,-2154.293133,1530.353021
1672.699634,227,17.798031,-2112.690159,1672.699634
-1336.617493,101,18.732713,597.975089,-1336.617493
1639.6266,160,20.211515,-1756.543791,1639.6266
-1182.819705,83,21.639995,639.674679,-1182.819705
1623.444109,191,23.482407,-1889.969634,1623.444109
-1194.861326,113,24.581831,486.319556,-1194.861326
-1237.790939,121,25.725758,473.062548,-1237.790939
-1337.032668,105,26.707415,565.166128,-1337.032668
-1184.627313,97,27.624696,609.330709,-1184.627313
1395.004281,147,28.936164,-1685.774364,1395.004281
-1302.129282,94,29.838052,615.697972,-1302.129282
1649.944503,154,31.339604,-1691.706529,1649.944503
-1142.843326,73,32.0446,722.162444,-1142.843326
1674.291656,201,33.920576,-1927.376077,1674.291656
-1181.115293,85,34.71215,627.403264,-1181.115293
1586.02749,202,36.625079,-1989.97768,1586.02749
-1284.652319,98,37.535819,594.1212,-1284.652319
-1219.372853,69,38.190421,731.94656,-1219.372853
-1359.980284,101,39.224418,588.761465,-1359.980284
-1317.018581,103,40.226846,536.324623,-1317.018581
-1281.277179,110,41.826584,-476.789706,-1281.277179
1663.097384,222,44.092963,-2065.799626,1663.097384
1483.000156,211,46.122942,-2022.698369,1483.000156
-1334.564807,92,46.967937,588.536599,-1334.564807
-1166.645714,75,47.692173,716.506119,-1166.645714
-1251.172609,80,48.450363,-343.294905,-1251.172609
-1240.79248,143,49.797733,329.582095,-1240.79248
-1534.52142,120,50.981879,438.083797,-1534.52142
1665.389549,179,52.740734,-1874.597412,1665.389549
-1348.25098,117,54.137927,467.535466,-1348.25098
-1199.762688,86,55.028567,660.193791,-1199.762688
-1318.091073,102,56.138741,566.206156,-1318.091073
-1303.332505,97,57.146907,568.481514,-1303.332505
-1404.00245,128,58.538334,420.627938,-1404.00245
1451.613711,205,60.86355,-1969.212626,1451.613711
1613.441271,188,63.344003,-1920.670079,1613.441271
1541.821479,182,65.323996,-1856.915302,1541.821479
-1151.25609,122,66.554823,460.397956,-1151.25609
1603.016436,198,68.607009,-1937.736517,1603.016436
-1275.609945,116,69.720355,458.17944,-1275.609945
-1186.999043,67,70.336907,731.293884,-1186.999043
-1294.355572,101,71.389787,562.50846,-1294.355572
1634.209616,221,73.471776,-2054.358575,1634.209616
1109.987547,180,75.143184,-1845.074189,1109.987547
-1278.271438,86,76.032752,657.179515,-1278.271438
-1216.818823,81,76.905273,-356.678756,-1216.818823
1628.173452,189,78.805156,-1887.486766,1628.173452
-1233.891913,92,79.737765,607.970778,-1233.891913
1701.530938,193,81.573188,-1929.270549,1701.530938
-1312.532794,94,82.40862,612.248028,-1312.532794
-953.631235,217,85.108135,-52.902315,-953.631235
-1459.789859,92,85.973516,628.064812,-1459.789859
-1190.352606,141,87.305746,-681.696586,-1190.352606
-1331.241193,89,88.109095,651.768895,-1331.241193
-1317.890412,85,88.964189,666.522019,-1317.890412
-1239.711728,112,90.067757,524.41047,-1239.711728
1628.2001,198,91.982429,-1964.190935,1628.2001
-1286.508605,93,92.900451,612.891302,-1286.508605
1646.610458,183,94.757734,-1878.029769,1646.610458
-1556.774557,129,96.046474,394.616265,-1556.774557
1644.472409,194,97.839106,-1930.938218,1644.472409
-1201.575794,90,98.72683,-382.570461,-1201.575794
-1146.699865,86,99.590865,672.858662,-1146.699865
-1294.938159,111,100.650842,515.748292,-1294.938159
1652.925299,182,102.304557,-1873.370329,1652.925299
-1263.714448,98,103.23967,563.93606,-1263.714448
1641.191105,200,105.627877,-1936.767876,1641.191105
-1150.240806,124,106.771198,438.233703,-1150.240806
1627.853134,177,108.418978,-1839.196406,1627.853134
-1159.388237,93,109.252656,597.121467,-1159.388237
1617.26786,153,110.695244,-1671.253328,1617.26786
-1211.616709,79,111.500253,703.137347,-1211.616709
-1288.146866,71,112.238966,737.541112,-1288.146866
-1318.852752,85,113.029308,667.747096,-1318.852752
-1257.234943,89,113.826404,647.578602,-1257.234943
-1257.16009,72,114.473887,773.391315,-1257.16009
-1277.094912,82,115.223724,655.742588,-1277.094912
-1215.860931,90,116.060483,660.699349,-1215.860931
-1148.890574,80,116.784003,669.971165,-1148.890574
-1198.298754,64,117.380188,-254.687653,-1198.298754
1585.200265,220,119.460003,-2048.289913,1585.200265
-838.355321,183,121.126492,123.875408,-838.355321
1669.923671,204,123.051492,-2020.169041,1669.923671
1634.697755,196,125.323443,-1931.848475,1634.697755
-1322.024388,135,126.586524,373.048774,-1322.024388
-1112.947637,121,127.728445,487.269094,-1112.947637
1648.378559,191,129.509101,-1907.836162,1648.378559
-1255.472301,113,130.596967,476.581619,-1255.472301
1670.896353,178,132.296924,-1828.231815,1670.896353
1323.057549,230,134.504549,-2112.685525,1323.057549
1662.338908,203,136.421933,-1997.275398,1662.338908
-1244.824282,92,137.26881,596.208246,-1244.824282
-1191.716813,102,138.213824,551.298778,-1191.716813
-1187.342042,88,138.987663,646.777307,-1187.342042
-1091.535795,121,140.079187,-568.558311,-1091.535795
1369.698555,212,141.998246,-2058.955458,1369.698555
-1261.270808,90,143.212054,652.890157,-1261.270808
-793.678167,194,145.032137,101.078437,-793.678167
1626.733022,163,146.541954,-1779.094565,1626.733022
-1471.744772,106,147.510039,529.696427,-1471.744772
-1447.930746,104,148.465399,558.538061,-1447.930746
-1256.088927,83,149.211394,-366.293149,-1256.088927
-1070.974385,121,150.359972,471.800332,-1070.974385
1615.383727,183,152.166728,-1854.607505,1615.383727
1497.3284,216,154.22477,-2056.802893,1497.3284
1676.396826,206,156.098629,-1978.278241,1676.396826
1654.621622,205,158.009533,-1984.233443,1654.621622
1466.286818,178,159.682264,-1904.047823,1466.286818
1686.112945,185,161.411933,-1837.363773,1686.112945
1654.476754,227,163.94534,-2127.640508,1654.476754
-1142.840731,106,164.878891,-475.457938,-1142.840731
-1248.650546,101,165.819808,581.143987,-1248.650546
-959.543441,151,167.21144,278.676245,-959.543441
-1162.840805,107,168.225077,-458.074039,-1162.840805
-1536.758493,160,169.689053,-761.097992,-1536.758493
-785.653904,261,172.03836,-301.90151,-785.653904
-1237.512494,121,173.135719,458.687419,-1237.512494
-1257.399042,105,174.071766,535.128325,-1257.399042
1642.39301,185,175.885631,-1913.228113,1642.39301
1452.810369,195,177.729548,-1973.223781,1452.810369
-1340.042856,125,178.922271,418.66855,-1340.042856
-1284.276877,111,179.977417,485.378622,-1284.276877
1658.65711,211,182.801097,-2008.545182,1658.65711
1649.998783,192,184.775367,-1927.873998,1649.998783
-1212.615004,87,185.727448,648.033533,-1212.615004
-1233.729765,98,186.655554,601.348683,-1233.729765
-1256.77359,78,187.424188,697.455318,-1256.77359
1647.348444,181,189.14731,-1847.78225,1647.348444
-1262.356537,111,190.196872,490.166303,-1262.356537
-1214.624809,111,191.330333,559.445857,-1214.624809
1649.159597,182,193.172511,-1889.876037,1649.159597
-665.975147,187,194.949149,103.912816,-665.975147
-1304.057924,95,195.837597,626.340828,-1304.057924
1689.663914,206,197.686279,-1964.132969,1689.663914
-1197.777295,101,198.594927,548.113782,-1197.777295
-1449.084532,119,199.695436,495.079883,-1449.084532
-1368.482141,90,200.538652,645.228699,-1368.482141
-1248.568978,66,201.130006,-239.956922,-1248.568978
1623.943505,190,203.416599,-1938.886687,1623.943505
-1284.242243,80,204.169362,706.419827,-1284.242243
1632.40578,219,206.154601,-2077.983265,1632.40578
-1203.302169,95,207.034037,594.366093,-1203.302169
1648.768837,171,208.728441,-1804.509243,1648.768837
-1194.648074,75,209.472194,724.986304,-1194.648074
1561.232335,188,211.394158,-1925.074808,1561.232335
-1320.257115,75,212.132513,711.879469,-1320.257115
-1387.553693,110,213.172282,483.811031,-1387.553693
1647.72631,167,214.733242,-1790.098115,1647.72631
1631.293236,199,216.550821,-1946.203571,1631.293236
-1013.581301,126,217.699163,420.894085,-1013.581301
-1235.716258,79,218.443111,702.403324,-1235.716258
-1337.991108,141,219.728578,349.051365,-1337.991108
-1527.535007,116,220.791791,507.750753,-1527.535007
1639.439882,194,222.938872,-1952.527988,1639.439882
-1291.959068,126,224.080896,-540.913175,-1291.959068
-1193.178654,88,224.890337,622.222011,-1193.178654
-957.071375,115,225.903722,506.134018,-957.071375
-1540.48121,153,227.299701,305.07716,-1540.48121
1313.847311,196,229.072067,-1925.203794,1313.847311
-1263.879977,70,229.680928,-269.110847,-1263.879977
1646.979515,180,231.292875,-1881.754341,1646.979515
-1429.168455,113,232.34357,540.622665,-1429.168455
1634.610019,215,234.345538,-2025.981535,1634.610019
-1341.893508,96,235.205747,600.680522,-1341.893508
-1293.767102,78,235.889167,676.554331,-1293.767102
-1214.669324,101,236.832548,-464.382639,-1214.669324
-1243.997416,76,237.523973,709.545298,-1243.997416
1654.552325,210,239.509508,-1990.774734,1654.552325
1664.591912,190,241.621902,-1922.273606,1664.591912
1644.611179,174,243.25051,-1807.940924,1644.611179
1647.063092,174,244.801005,-1825.307929,1647.063092
-1247.280431,129,245.93497,405.174359,-1247.280431
1649.125207,192,247.641279,-1929.222048,1649.125207
-1060.842971,152,248.956153,306.044055,-1060.842971
-1294.205965,85,249.779275,-334.475216,-1294.205965
-820.971234,220,251.834118,-65.432317,-820.971234
1330.177183,175,253.494878,-1845.134527,1330.177183
1442.77717,239,255.653319,-2162.003457,1442.77717
1632.065156,202,257.477742,-1997.204277,1632.065156
-1236.668393,88,258.291797,633.224261,-1236.668393
-1242.759844,77,259.067529,697.800371,-1242.759844
-1187.634372,93,260.04598,630.096187,-1187.634372
-1362.010765,104,261.528331,529.827164,-1362.010765
-1407.142152,95,262.565913,623.849667,-1407.142152
-1288.68696,94,263.470531,592.559377,-1288.68696
-1017.348311,158,264.984217,255.229102,-1017.348311
1623.184915,204,266.841238,-1984.561167,1623.184915
-1062.559174,94,267.676929,610.091599,-1062.559174
-1321.058766,110,268.683866,495.224484,-1321.058766
1519.466448,199,270.513349,-1975.733362,1519.466448
-1220.193649,124,271.690078,424.571033,-1220.193649
-1406.043161,94,272.589425,619.836836,-1406.043161
-1240.493237,83,273.382768,647.827176,-1240.493237
-1345.22403,88,274.215091,661.249665,-1345.22403
-1297.313263,86,274.991518,668.670937,-1297.313263
-1293.680724,94,275.918956,618.075428,-1293.680724
1676.649636,248,278.167465,-2217.599451,1676.649636
-1249.694858,85,278.989726,679.930689,-1249.694858
-1071.895687,157,280.820659,278.803217,-1071.895687
-1126.930935,124,281.998899,409.957471,-1126.930935
-1344.253495,154,283.397247,286.737859,-1344.253495
-1134.216971,106,284.348012,520.88094,-1134.216971
-1255.325272,78,285.078025,724.571712,-1255.325272
1633.999774,183,286.755048,-1873.142297,1633.999774
-1239.450253,114,287.781447,513.93261,-1239.450253
1403.022747,184,289.594579,-1864.082476,1403.022747
-1228.119083,106,290.59863,-472.426283,-1228.119083
-1186.480356,74,291.296415,725.917823,-1186.480356
-1334.067919,85,292.141688,649.602929,-1334.067919
-931.580292,131,293.365762,-573.597161,-931.580292
-1224.574971,88,294.19841,620.822542,-1224.574971
-1338.254506,110,295.21285,-478.485555,-1338.254506
-1252.774667,83,295.975113,-324.816854,-1252.774667
