#{"t_start": 1648421329.9549813, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1195.325181,127,2.805915,405.332386,-1195.325181
-1225.477763,61,3.355936,787.610412,-1225.477763
-1255.085602,85,4.136082,638.777737,-1255.085602
-1031.241989,168,5.632773,-767.874065,-1031.241989
-1166.53905,116,6.722957,480.411557,-1166.53905
-1311.193035,88,7.573169,660.415509,-1311.193035
-1483.733119,140,8.865878,377.198048,-1483.733119
-963.288369,109,9.91574,543.072429,-963.288369
-1343.012511,117,11.01613,498.248242,-1343.012511
-1335.44024,98,11.953009,-431.164735,-1335.44024
-1195.871825,105,12.91469,555.63115,-1195.871825
1418.110224,206,14.815907,-2012.925397,1418.110224
-1159.875981,113,15.879916,525.957538,-1159.875981
-1314.167254,86,16.673143,664.061165,-1314.167254
1647.177196,172,18.292404,-1835.154942,1647.177196
1614.979552,196,20.116373,-1922.907001,1614.979552
1651.197928,180,22.472651,-1834.2438,1651.197928
-1255.705811,106,23.494937,538.035114,-1255.705811
-1317.296314,128,24.736716,431.521963,-1317.296314
-1348.742197,100,25.675258,555.663838,-1348.742197
1640.337185,247,27.990889,-2231.814072,1640.337185
-1085.555264,115,29.014071,483.424916,-1085.555264
1616.798755,173,30.697609,-1825.485515,1616.798755
-1476.040508,89,31.560092,656.648825,-1476.040508
1627.747452,211,33.56687,-1995.137038,1627.747452
1633.588035,169,35.127522,-1792.127749,1633.588035
1387.725678,212,37.111702,-2025.956436,1387.725678
-1324.804912,107,38.123027,550.654218,-1324.804912
1644.882281,196,40.084664,-1928.121571,1644.882281
-1288.497005,91,41.487051,-381.860362,-1288.497005
-1293.719239,70,42.201259,731.992961,-1293.719239
-821.409846,156,43.792237,-709.053955,-821.409846
-1260.07093,95,44.745098,629.142515,-1260.07093
1607.728765,214,46.760981,-2049.300513,1607.728765
-1222.871442,73,47.437519,713.568416,-1222.871442
-1368.649655,132,48.700858,413.349857,-1368.649655
-1290.463068,84,49.484032,671.627699,-1290.463068
-1220.117128,109,50.54637,528.109327,-1220.117128
-1238.871338,90,51.403534,-364.310261,-1238.871338
1600.288467,231,53.925052,-2088.501,1600.288467
-1226.690361,103,55.006947,570.238301,-1226.690361
1621.948276,200,57.136117,-1983.834933,1621.948276
-1243.438225,88,58.150091,639.757135,-1243.438225
1614.716574,230,60.702465,-2103.517709,1614.716574
-963.586887,131,62.130299,383.605173,-963.586887
-894.697116,164,64.387883,185.245329,-894.697116
1631.271746,246,66.863997,-2199.908906,1631.271746
1437.737814,197,68.929565,-1951.061955,1437.737814
-1259.213456,106,69.902429,565.995745,-1259.213456
1661.898071,175,71.670775,-1813.481796,1661.898071
1656.318629,219,73.719328,-2074.928696,1656.318629
1619.531702,162,75.23675,-1744.985548,1619.531702
1574.328203,191,77.25975,-1929.801333,1574.328203
-1282.503489,101,78.250188,565.603149,-1282.503489
-1090.062671,110,79.377203,538.340715,-1090.062671
1562.30697,208,81.364298,-2036.007804,1562.30697
-1401.282553,90,82.173598,630.828073,-1401.282553
-953.338195,161,84.251366,-802.092296,-953.338195
-1252.055809,119,85.457062,478.785276,-1252.055809
1676.172065,213,87.453464,-2055.25303,1676.172065
-1508.064012,112,88.508594,534.522902,-1508.064012
1646.146866,190,90.38782,-1890.129968,1646.146866
-1322.933438,131,91.656183,385.899205,-1322.933438
-1331.598511,89,92.526222,646.208813,-1331.598511
1660.451377,178,94.361981,-1837.27727,1660.451377
-1372.83654,98,95.294361,601.161949,-1372.83654
-1224.184833,89,96.188974,623.093832,-1224.184833
1242.54038,172,97.771918,-1784.524967,1242.54038
1651.455091,187,99.630039,-1910.007824,1651.455091
-1329.746968,97,100.557763,-431.786025,-1329.746968
-1180.558976,78,101.272274,674.508328,-1180.558976
1629.069956,171,102.85539,-1810.997857,1629.069956
-1263.514518,83,104.068107,646.56336,-1263.514518
-1278.71161,127,105.342703,464.003275,-1278.71161
-1163.252819,76,106.017516,729.901011,-1163.252819
1657.555957,195,107.846246,-1948.238643,1657.555957
-1221.545748,90,108.672264,603.753472,-1221.545748
1585.296738,183,110.355416,-1904.344708,1585.296738
-1390.363031,109,111.461959,525.13316,-1390.363031
-1203.42207,68,112.168704,772.323084,-1203.42207
1608.129484,202,114.009009,-1958.278477,1608.129484
-1199.815042,80,114.743239,-293.075302,-1199.815042
-1268.50553,105,115.7156,544.492565,-1268.50553
-1186.055175,85,116.492076,671.027039,-1186.055175
-1152.061679,111,117.523592,514.58292,-1152.061679
-1379.383951,102,118.456069,540.082346,-1379.383951
1618.807709,188,120.204192,-1918.892271,1618.807709
-1102.604009,91,121.056207,592.036307,-1102.604009
1626.734434,161,122.578746,-1763.443077,1626.734434
-1205.548305,69,123.621359,758.770076,-1205.548305
1639.583832,191,125.452652,-1924.870922,1639.583832
-1289.795786,72,126.154692,708.407312,-1289.795786
-1287.455739,90,126.972307,636.11609,-1287.455739
1611.508391,173,128.558499,-1795.867233,1611.508391
-1288.028201,82,129.342541,660.094278,-1288.028201
-1124.784521,100,130.322355,572.164298,-1124.784521
1463.83053,202,132.23675,-1961.720506,1463.83053
1635.645036,219,134.33803,-2048.231041,1635.645036
