#{"t_start": 1648421329.9044967, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
1654.806008,202,3.53805,-1953.111285,1654.806008
-1270.657116,80,4.267931,715.329526,-1270.657116
1643.266407,226,6.320074,-2075.091906,1643.266407
1444.270536,226,8.44733,-2079.131169,1444.270536
1628.186973,175,10.10932,-1823.979272,1628.186973
1639.364701,201,12.013356,-1973.375281,1639.364701
-1078.396465,127,13.163981,413.649494,-1078.396465
-1123.883666,121,14.316478,493.609185,-1123.883666
1637.248819,192,16.090431,-1887.108425,1637.248819
-1075.904488,102,17.021604,573.240735,-1075.904488
-1275.344702,100,17.992094,560.516201,-1275.344702
-1289.998102,105,18.943695,525.945533,-1289.998102
-1241.623427,79,19.700293,698.789083,-1241.623427
1403.363284,224,22.457204,-2123.486343,1403.363284
-973.407042,210,24.475621,-1004.005284,-973.407042
1653.322828,215,26.501171,-2064.064661,1653.322828
-1158.572023,91,27.381346,601.154997,-1158.572023
-1376.648446,143,28.659732,-637.645026,-1376.648446
1635.259257,183,30.419968,-1877.12801,1635.259257
-1172.566514,114,31.526052,513.14399,-1172.566514
1639.537038,178,33.209356,-1864.730895,1639.537038
1624.43314,203,35.101172,-1978.313688,1624.43314
-1280.935966,109,36.130864,536.579758,-1280.935966
-1223.702029,89,36.961691,643.659057,-1223.702029
-1384.358094,122,38.104538,-572.157167,-1384.358094
-1302.896652,89,39.012188,602.246321,-1302.896652
-1455.573369,101,39.99316,583.066534,-1455.573369
-1181.425125,100,41.492423,592.730662,-1181.425125
-1309.82572,148,42.984845,291.719533,-1309.82572
-1447.856772,111,44.133868,511.978335,-1447.856772
-1291.861343,94,45.051656,600.805747,-1291.861343
-1187.506095,62,45.650692,752.649211,-1187.506095
1654.228907,189,47.402846,-1913.064884,1654.228907
-1287.129154,107,48.435197,566.01876,-1287.129154
1635.820893,186,50.201679,-1917.999726,1635.820893
-1431.607617,108,51.256285,542.942045,-1431.607617
1619.716511,167,52.906797,-1764.900491,1619.716511
-1412.050333,123,54.380842,447.313574,-1412.050333
-1188.540064,82,55.254165,664.283733,-1188.540064
-1193.568007,79,56.083874,690.699214,-1193.568007
1448.101772,167,57.913361,-1755.728409,1448.101772
-1238.306719,121,59.244843,463.084887,-1238.306719
-1276.839315,86,60.23373,656.714158,-1276.839315
-1165.920663,94,61.270494,625.189064,-1165.920663
-1242.908318,99,62.318284,570.386094,-1242.908318
-1258.433805,72,63.532203,738.355077,-1258.433805
-1165.152605,130,64.927632,405.060433,-1165.152605
-1158.187039,102,66.020466,587.654777,-1158.187039
-1202.246851,76,66.755868,700.02097,-1202.246851
-1290.502144,110,67.784794,535.707982,-1290.502144
-1262.117637,95,68.890366,586.467145,-1262.117637
-1707.660461,143,70.217587,-650.051251,-1707.660461
-1423.957518,158,71.836441,264.769782,-1423.957518
-1337.020172,79,72.570235,708.537179,-1337.020172
-1230.348437,79,73.303843,668.655941,-1230.348437
-1188.670487,99,74.207695,607.618641,-1188.670487
1635.403744,174,75.92685,-1805.74133,1635.403744
-1256.025264,75,76.730667,679.693202,-1256.025264
1478.000987,204,78.78967,-2001.77271,1478.000987
-987.988464,133,80.092314,396.138471,-987.988464
1610.489381,194,81.934791,-1908.007949,1610.489381
1640.316831,184,84.167052,-1840.439907,1640.316831
-1209.706273,161,85.796356,242.478041,-1209.706273
-1375.062224,116,86.907416,485.235831,-1375.062224
-1286.693632,72,87.570754,710.814246,-1286.693632
1634.443434,196,89.464046,-1920.434276,1634.443434
1650.165106,189,91.287745,-1924.00938,1650.165106
1658.324114,168,92.951602,-1772.561071,1658.324114
-1306.409563,108,94.068966,532.525545,-1306.409563
1640.780449,174,95.805902,-1797.803844,1640.780449
1606.525238,186,97.515227,-1894.228298,1606.525238
1343.234661,183,99.321747,-1846.949298,1343.234661
-1252.179394,106,100.364846,539.969971,-1252.179394
-717.110877,171,101.91381,164.857477,-717.110877
1676.231018,191,104.155869,-1937.122769,1676.231018
-1179.052465,132,105.487694,431.404343,-1179.052465
1349.328246,241,107.703042,-2168.592438,1349.328246
1640.964018,176,109.312456,-1863.013743,1640.964018
-1287.309813,107,110.306336,539.836213,-1287.309813
-1183.646067,87,111.178637,677.804112,-1183.646067
-1291.171858,98,112.188319,578.533153,-1291.171858
-1244.353929,77,112.907969,-328.210744,-1244.353929
-1465.555179,102,113.829615,-447.300497,-1465.555179
-1240.147996,97,114.715515,623.368293,-1240.147996
1681.954285,206,116.602471,-1961.165754,1681.954285
-1620.538477,170,118.164602,205.101469,-1620.538477
-1444.795934,153,119.626732,268.255845,-1444.795934
-1619.159195,134,120.834399,389.902327,-1619.159195
1672.191186,181,122.550888,-1889.281445,1672.191186
-1270.079766,98,123.884244,613.723724,-1270.079766
-1298.096609,96,124.785197,566.332563,-1298.096609
-1279.771772,99,125.73012,-442.995005,-1279.771772
-1147.504406,114,126.795359,481.184135,-1147.504406
1667.49081,196,128.608877,-1923.159114,1667.49081
1652.606267,186,130.413344,-1874.271604,1652.606267
1619.199568,172,132.032605,-1785.407347,1619.199568
-1070.342769,159,133.570493,245.686977,-1070.342769
1636.899379,227,135.702681,-2080.386426,1636.899379
-1443.05305,115,136.799193,473.852531,-1443.05305
-1335.481352,107,137.806599,539.286819,-1335.481352
-1148.580035,83,138.538353,688.120072,-1148.580035
-1135.027335,105,139.479851,-468.866736,-1135.027335
-1205.863362,71,140.119817,743.480693,-1205.863362
1633.982072,191,141.851021,-1930.119806,1633.982072
-1317.951406,111,143.250694,490.818144,-1317.951406
-1417.881503,88,144.082225,622.831374,-1417.881503
-1395.670999,82,144.841614,685.772313,-1395.670999
-1469.270596,108,145.89467,528.055219,-1469.270596
-1260.664937,98,146.76482,581.54766,-1260.664937
-1360.269118,92,147.592204,-379.324922,-1360.269118
-959.475819,166,149.116195,254.06313,-959.475819
-1236.359001,100,150.041878,543.78985,-1236.359001
-1279.706186,104,151.106651,548.960721,-1279.706186
-1298.715431,69,151.788087,729.58786,-1298.715431
-1067.22304,129,152.997612,407.255972,-1067.22304
1609.846823,207,154.944573,-2003.51207,1609.846823
-1325.643931,138,156.190993,362.212956,-1325.643931
1655.351676,178,157.850917,-1825.089049,1655.351676
-1370.970727,114,158.891147,525.895853,-1370.970727
-1225.402246,85,159.711569,639.792777,-1225.402246
-1278.496914,95,160.613738,607.707709,-1278.496914
-1169.116663,93,161.47127,625.423273,-1169.116663
-1244.998212,69,162.096048,756.559689,-1244.998212
1625.020432,211,164.47833,-1971.355881,1625.020432
-1193.136988,82,165.213432,688.873039,-1193.136988
-1241.689096,128,166.400178,442.305443,-1241.689096
1501.799883,207,168.331445,-2015.508285,1501.799883
-1153.965516,139,169.602543,373.663559,-1153.965516
-1318.58706,93,170.453286,615.227879,-1318.58706
-1044.75058,152,171.804299,-681.165579,-1044.75058
1658.592545,186,173.499403,-1876.787015,1658.592545
-1277.05801,84,174.248992,676.057715,-1277.05801
-1249.774704,112,175.381551,531.565705,-1249.774704
-1326.648046,110,176.404868,525.629903,-1326.648046
-1250.597682,138,177.707068,405.089624,-1250.597682
-1222.624895,70,178.359885,717.525511,-1222.624895
1694.81456,263,181.082785,-2302.701553,1694.81456
-1421.314471,94,182.579609,583.622332,-1421.314471
-1412.325421,95,183.525078,591.917218,-1412.325421
-1473.197399,120,184.786451,449.018687,-1473.197399
1631.724988,180,186.618566,-1874.138255,1631.724988
-1101.928109,104,187.65804,559.13174,-1101.928109
-1281.421624,76,188.389493,723.87618,-1281.421624
1322.74144,218,190.43455,-2035.340894,1322.74144
-1269.92183,90,191.359054,618.180232,-1269.92183
1675.273641,177,193.145905,-1829.068163,1675.273641
-1253.679761,68,193.821877,770.280327,-1253.679761
1285.925887,197,195.661928,-1932.303315,1285.925887
-1288.936997,93,196.508107,626.091987,-1288.936997
1673.554399,221,198.487676,-2089.027683,1673.554399
