#{"t_start": 1648421329.9173949, "env_id": "multicomp/YouShallNotPassHumans-v0"}
r,l,t,r0,r1
-1283.300253,87,2.483121,-369.857945,-1283.300253
1656.337955,217,4.447112,-2033.851264,1656.337955
-1247.746573,70,5.064811,738.147748,-1247.746573
-1176.307085,69,5.688632,716.567846,-1176.307085
-1172.409118,162,7.206774,224.212328,-1172.409118
1590.761241,186,8.956766,-1872.578356,1590.761241
-1216.426987,107,9.99612,-475.554126,-1216.426987
-1195.127567,76,10.686677,730.263411,-1195.127567
-1219.292875,87,11.541537,655.634547,-1219.292875
-1263.847607,118,12.645174,470.437286,-1263.847607
-1204.35503,82,13.371974,683.257731,-1204.35503
-1184.501897,109,14.400406,519.784668,-1184.501897
1647.657474,169,15.982401,-1800.817045,1647.657474
1617.334965,176,17.623442,-1806.879436,1617.334965
-1209.951641,98,18.525141,612.074769,-1209.951641
-1376.625296,96,19.42768,593.408317,-1376.625296
1656.668866,191,21.866148,-1907.609504,1656.668866
-1376.888669,110,22.928579,-503.738901,-1376.888669
1534.348666,198,24.841037,-1950.253661,1534.348666
-1171.764862,99,25.773398,595.735249,-1171.764862
1467.747053,194,27.587459,-1913.693783,1467.747053
-1268.508216,136,28.808352,-637.404483,-1268.508216
1640.756633,233,31.058728,-2146.726961,1640.756633
1679.246715,196,32.926954,-1927.067953,1679.246715
-1365.501916,82,33.712947,-350.453015,-1365.501916
-1226.752852,113,34.739701,507.899974,-1226.752852
-1150.916634,65,35.361161,745.416497,-1150.916634
-1430.489614,103,36.335541,554.554949,-1430.489614
-1177.20822,89,37.159964,613.38773,-1177.20822
-702.004743,198,39.100157,15.175684,-702.004743
1656.409847,206,41.631233,-1983.077274,1656.409847
-1250.996417,88,42.541476,624.852235,-1250.996417
-1262.014335,94,43.442893,582.408074,-1262.014335
-1206.507437,84,44.345129,674.253778,-1206.507437
-1234.682198,87,45.187069,641.038104,-1234.682198
-1288.314297,98,46.116054,607.71836,-1288.314297
1615.777344,204,48.030739,-1987.693895,1615.777344
-1236.425733,76,48.756222,694.851748,-1236.425733
1636.283698,172,50.40799,-1774.659835,1636.283698
1699.236333,216,52.491847,-2079.401622,1699.236333
1653.126762,198,54.731101,-1921.434306,1653.126762
-1185.085152,122,56.045663,-543.532245,-1185.085152
-1386.75925,130,57.433496,418.428237,-1386.75925
1626.934683,183,59.502041,-1847.071764,1626.934683
-1548.220337,112,60.741833,526.495095,-1548.220337
-1356.37856,116,62.010059,472.101016,-1356.37856
1631.433398,192,64.548305,-1905.772548,1631.433398
-1291.210659,101,65.586399,585.469715,-1291.210659
1222.113631,198,67.49891,-1972.186702,1222.113631
1666.135914,177,69.389282,-1862.827656,1666.135914
-1194.098287,103,70.349558,572.328112,-1194.098287
1592.567983,214,72.486128,-2020.312017,1592.567983
-1099.641279,105,73.46559,576.438653,-1099.641279
1632.192527,205,75.390319,-1969.516622,1632.192527
-1145.904887,121,76.667427,465.319029,-1145.904887
-1434.047824,140,78.090655,360.53305,-1434.047824
-1162.645577,94,79.033333,592.592715,-1162.645577
1336.242711,201,80.971157,-1980.720331,1336.242711
1646.558098,197,82.779947,-1941.158127,1646.558098
1664.575686,181,85.164423,-1871.405093,1664.575686
-1321.16813,170,86.777817,197.086055,-1321.16813
-1123.19268,103,87.728031,568.445309,-1123.19268
1488.550447,160,89.270665,-1765.71911,1488.550447
1660.740567,196,91.156246,-1951.430696,1660.740567
-1171.292623,117,92.323905,482.554349,-1171.292623
-1205.306831,82,93.15403,703.101788,-1205.306831
-1222.705719,89,94.066689,620.908538,-1222.705719
-1213.491163,86,94.905748,632.843624,-1213.491163
-1292.903762,79,95.694831,666.901329,-1292.903762
-1585.491631,140,96.986556,324.642291,-1585.491631
1610.52492,186,98.809519,-1902.865114,1610.52492
-1314.472211,108,99.89402,566.560569,-1314.472211
-1197.84629,107,100.894886,532.670458,-1197.84629
-1304.531369,192,102.675368,67.963297,-1304.531369
1612.430976,189,104.902868,-1872.620351,1612.430976
-1332.117421,109,105.950538,528.514909,-1332.117421
-1214.297034,84,106.720232,678.448058,-1214.297034
-906.442568,172,108.340165,223.220182,-906.442568
1662.70912,194,110.094124,-1926.499096,1662.70912
1633.291395,166,111.739665,-1756.349874,1633.291395
-1328.973835,97,112.713972,638.046343,-1328.973835
-1143.336783,84,113.486359,626.195974,-1143.336783
-1259.518429,113,114.499699,509.920126,-1259.518429
-1483.564391,129,115.696994,390.776262,-1483.564391
-686.298068,220,117.72767,-76.826206,-686.298068
-1357.46809,120,118.84479,464.260254,-1357.46809
1706.709359,196,120.643486,-1942.235107,1706.709359
1323.256054,179,122.346888,-1863.491041,1323.256054
-1388.769791,151,124.185567,268.614628,-1388.769791
-1121.260396,93,125.051411,617.248086,-1121.260396
-1230.778868,103,126.059598,587.757063,-1230.778868
-1564.654673,154,127.48101,287.42,-1564.654673
1640.491407,188,129.215753,-1932.618456,1640.491407
1612.290444,170,130.849003,-1805.99436,1612.290444
1628.460136,187,132.647025,-1883.067031,1628.460136
-1164.073654,139,133.980491,343.264936,-1164.073654
-1253.083577,77,134.709723,699.434043,-1253.083577
-1189.700762,72,135.359118,747.275042,-1189.700762
-1202.973699,102,136.343747,544.218745,-1202.973699
-1093.716371,136,137.624803,345.820648,-1093.716371
-1228.106825,116,138.662499,537.770774,-1228.106825
-1438.883537,137,139.883616,368.88634,-1438.883537
-1206.872039,113,140.918601,482.560399,-1206.872039
1644.043578,176,142.524877,-1848.176028,1644.043578
-1197.789273,85,143.701243,642.159668,-1197.789273
1643.876677,217,145.758456,-2031.995335,1643.876677
1659.072895,182,147.391819,-1861.9083,1659.072895
-1209.695895,184,149.077302,110.174802,-1209.695895
-1330.592634,99,149.990721,581.582531,-1330.592634
-1207.21239,83,150.821112,649.726199,-1207.21239
-1233.013555,74,151.583008,730.927658,-1233.013555
-948.229404,186,153.354622,99.887847,-948.229404
-1397.948915,94,154.222436,637.085583,-1397.948915
-1278.116532,75,154.919413,-304.195306,-1278.116532
1655.284464,188,156.626091,-1874.071559,1655.284464
1630.513434,169,158.211484,-1770.878443,1630.513434
1626.220895,197,160.078938,-1924.141112,1626.220895
1629.21279,193,161.840208,-1956.780573,1629.21279
1651.615008,190,164.045234,-1901.791951,1651.615008
1328.642386,192,165.784382,-1935.851714,1328.642386
-822.225007,141,167.095611,352.136844,-822.225007
1621.124125,183,168.796475,-1838.248612,1621.124125
1640.578763,168,170.316871,-1753.702923,1640.578763
-1241.382249,104,171.244481,563.623183,-1241.382249
-1254.661363,92,172.089239,596.225239,-1254.661363
-1246.505656,91,172.889846,641.02113,-1246.505656
-1206.416916,97,173.773325,558.151731,-1206.416916
-1185.800129,90,174.627661,636.980472,-1185.800129
-1249.539964,103,175.654877,551.945172,-1249.539964
-1357.310328,70,176.306339,725.649514,-1357.310328
1681.322917,198,178.176627,-1927.93748,1681.322917
-763.833221,193,180.025225,-955.559627,-763.833221
-1170.695703,111,181.362818,522.037492,-1170.695703
1426.562015,186,183.684727,-1899.580677,1426.562015
1655.168358,190,185.745112,-1880.917283,1655.168358
1630.694031,199,187.686734,-1936.849553,1630.694031
1454.480761,219,189.746196,-2065.146085,1454.480761
-1273.672992,110,190.829503,-474.489974,-1273.672992
-1348.63931,106,191.863316,535.77803,-1348.63931
1602.789614,220,194.080889,-2046.765095,1602.789614
-1564.543372,118,195.194653,448.484878,-1564.543372
-1205.324562,83,195.961482,655.190165,-1205.324562
-1185.448546,92,196.79554,612.131045,-1185.448546
-1294.094558,127,197.919882,-572.275215,-1294.094558
-894.906108,143,199.238391,-651.898182,-894.906108
-1454.551049,93,200.093786,645.50196,-1454.551049
-1236.77155,175,201.744844,182.731482,-1236.77155
-1321.399592,99,203.114229,553.505173,-1321.399592
-1071.249943,162,204.659759,251.706314,-1071.249943
1693.149642,195,206.433566,-1940.221105,1693.149642
-1159.196294,98,207.343254,571.300247,-1159.196294
-1256.491788,72,208.062993,726.353681,-1256.491788
1506.917888,184,209.873976,-1885.093224,1506.917888
1647.454136,202,211.940573,-1989.210074,1647.454136
1570.40648,198,213.808397,-1912.344184,1570.40648
