#{"t_start": 1648128398.4113386, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-728.145449,142,2.427048,-728.145449,447.361241
-533.174679,203,4.04516,-533.174679,1839.616404
-572.308131,216,5.7142,-572.308131,727.97952
-84.115063,268,7.954335,-84.115063,1978.250743
-686.760739,129,8.989331,-686.760739,1463.573822
-333.968471,250,11.181669,-333.968471,1891.09606
-426.571116,224,13.167056,-426.571116,1838.234501
-284.369854,243,15.214727,-284.369854,1934.84478
-165.130914,268,17.37734,-165.130914,2050.162152
60.133389,396,21.223253,60.133389,2376.454332
-524.7966,129,22.28148,-524.7966,1513.006815
-798.48067,124,23.320354,-798.48067,242.162541
-523.595651,146,24.545573,-523.595651,1567.366199
-402.603338,247,26.493242,-402.603338,1842.131968
-700.952079,114,27.470946,-700.952079,442.277619
-660.030384,131,28.628384,-660.030384,1495.643465
-44.42165,387,31.684841,-44.42165,1574.956064
108.623915,356,34.497147,108.623915,2361.215486
-658.782865,111,35.455481,-658.782865,351.118956
-586.497323,117,36.698858,-586.497323,1472.768954
-518.869296,174,38.146344,-518.869296,1621.891658
163.965765,329,41.00869,163.965765,2272.445308
-117.89834,302,43.472717,-117.89834,2141.608322
-641.542991,158,45.069815,-641.542991,494.554008
-433.173533,236,47.30482,-433.173533,1985.1847
-90.265289,467,51.501345,-90.265289,2678.282978
-688.165239,96,52.342476,-688.165239,1401.737318
-561.273285,296,55.221282,-561.273285,1696.007014
1180.050772,49,55.790478,1180.050772,-795.571283
1955.085338,394,60.495162,1955.085338,277.359858
-605.670531,213,62.582465,-605.670531,1809.26875
-558.910597,171,64.188384,-558.910597,1606.007224
-192.575388,383,68.31753,-192.575388,1162.868436
-390.706412,302,71.34353,-390.706412,1076.93309
-487.559516,266,73.951303,-487.559516,1962.453445
-651.16976,121,75.048838,-651.16976,1482.152258
-887.308683,68,75.990972,-887.308683,221.748152
-391.201158,220,78.038539,-391.201158,458.652439
-766.480757,83,78.769951,-766.480757,306.046931
-199.486105,239,81.053307,-199.486105,1860.566058
-552.102559,190,82.852709,-552.102559,705.655027
-185.728936,295,85.538547,-185.728936,2086.786453
-647.32909,168,87.311143,-647.32909,1656.779817
-287.179038,214,89.339989,-287.179038,1899.991336
79.525714,371,92.909242,79.525714,2188.797424
-477.611975,177,94.588286,-477.611975,1678.239933
-764.511638,86,95.738243,-764.511638,321.289254
-182.669102,263,98.14467,-182.669102,1897.957662
-46.176895,335,101.426651,-46.176895,2190.642019
-271.40421,231,103.476714,-271.40421,1874.074729
199.21226,64,104.032975,199.21226,-837.807691
-243.700775,263,106.523169,-243.700775,1998.820167
-530.627263,176,108.106237,-530.627263,1757.219718
-459.459065,187,109.946869,-459.459065,1793.416043
-517.071056,160,111.61661,-517.071056,1631.726239
-737.305004,82,112.40463,-737.305004,283.914151
1681.264824,223,114.596877,1681.264824,-208.923377
1472.290731,174,116.446167,1472.290731,-330.182985
-367.038835,217,118.445502,-367.038835,1741.968359
-388.362716,201,120.430508,-388.362716,1738.082125
406.882068,500,125.553587,406.882068,537.121098
-508.206794,234,127.883739,-508.206794,1733.62354
-795.536399,72,128.588078,-795.536399,1283.935106
-566.928759,210,130.741805,-566.928759,1739.846368
-733.472398,85,131.633727,-733.472398,1310.430396
-657.648209,129,132.892032,-657.648209,528.186915
-265.774228,372,137.169806,-265.774228,2049.173247
350.404224,469,142.15479,350.404224,2833.03048
-506.558521,180,144.014953,-506.558521,1708.19601
-470.033635,142,145.50423,-470.033635,1456.985966
-444.537906,153,147.158981,-444.537906,1591.374523
