#{"t_start": 1648333473.8134906, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-60.408535,279,6.764027,2047.825399,-60.408535
-2.118446,357,12.202667,1787.392852,-2.118446
-439.551841,208,15.363061,1801.269671,-439.551841
6.680887,351,20.779123,2522.23789,6.680887
-182.12577,254,24.67414,2035.303471,-182.12577
-204.655322,246,28.456882,2040.63468,-204.655322
-490.29877,237,32.194608,863.050397,-490.29877
-232.358329,236,36.599102,1787.912467,-232.358329
-841.807478,42,37.224992,1169.636098,-841.807478
-62.07307,391,43.162272,2426.630663,-62.07307
-274.444246,314,47.977663,1102.306184,-274.444246
-553.868978,134,50.020649,1534.844022,-553.868978
-871.726015,108,51.665154,432.230859,-871.726015
-665.187362,126,53.603973,445.763795,-665.187362
260.59608,500,61.180747,874.501123,260.59608
-661.925274,92,62.611733,1382.78399,-661.925274
-469.930979,206,65.774357,1877.945598,-469.930979
-265.076818,323,71.100421,2303.292843,-265.076818
-563.069631,120,72.925731,1401.531242,-563.069631
-582.5081,152,75.261384,1628.348984,-582.5081
-433.395486,175,77.978695,1663.584769,-433.395486
-720.068225,141,80.170283,1417.143615,-720.068225
-639.477103,174,82.838334,530.642229,-639.477103
-529.35559,177,85.562229,1692.880939,-529.35559
-174.481129,396,91.681657,2607.259101,-174.481129
-677.704619,151,93.970097,496.449839,-677.704619
-563.120218,147,96.234739,1547.265833,-563.120218
-548.731839,159,98.971756,1611.895156,-548.731839
-507.740075,240,102.643581,1825.904753,-507.740075
388.450136,500,110.306033,666.326786,388.450136
-459.863706,182,113.057584,1737.109436,-459.863706
-137.766876,328,118.139602,2161.221486,-137.766876
-86.081292,383,124.099056,2624.475508,-86.081292
-457.575972,231,127.645401,1829.317641,-457.575972
-513.490029,159,130.439329,1617.189024,-513.490029
-523.319299,207,133.635882,1679.182234,-523.319299
-400.212407,193,136.603265,1650.19561,-400.212407
-640.084305,121,138.431314,1371.828571,-640.084305
-457.856505,180,141.16853,566.000587,-457.856505
160.563892,63,142.156731,-858.519701,160.563892
1181.864638,45,142.855006,-858.969203,1181.864638
-593.36117,136,144.946463,521.127703,-593.36117
-692.24952,128,146.916075,509.240383,-692.24952
-253.750699,231,150.43566,1879.033275,-253.750699
-686.414199,155,152.818418,628.981116,-686.414199
646.426078,500,160.436347,889.414661,646.426078
137.401027,390,166.719025,2159.895464,137.401027
1304.613452,89,168.069043,-638.667134,1304.613452
-862.063591,40,168.671674,1160.259258,-862.063591
-619.587683,130,170.697791,544.939812,-619.587683
-391.991304,308,175.542538,1137.716611,-391.991304
121.261154,323,180.547029,2272.763364,121.261154
-556.220485,174,183.204272,616.198173,-556.220485
-426.917216,277,187.433485,1969.675052,-426.917216
-535.116904,177,190.197754,631.671928,-535.116904
-100.620489,311,195.363304,2164.895133,-100.620489
-560.484004,173,198.052581,1647.358268,-560.484004
-334.488214,307,202.863775,1276.223805,-334.488214
-688.421709,164,205.438975,467.042362,-688.421709
-710.386656,94,206.89032,1368.87014,-710.386656
-583.122143,186,209.763159,1730.575105,-583.122143
68.955378,402,215.960193,2393.191633,68.955378
-810.351295,116,217.747324,360.55056,-810.351295
-337.616052,255,221.718669,1973.233291,-337.616052
-812.641,168,224.356853,446.668386,-812.641
-194.755882,371,230.326906,2209.957002,-194.755882
-525.898411,184,233.139672,1603.940421,-525.898411
-161.638232,321,238.118157,2054.538411,-161.638232
-522.58638,139,240.263563,1585.282602,-522.58638
-861.299486,42,240.910544,1160.451399,-861.299486
-713.866704,88,242.290715,1320.730198,-713.866704
-701.75713,109,243.95619,1362.978904,-701.75713
870.175859,500,251.86197,-274.604382,870.175859
-532.803054,160,254.36698,613.676306,-532.803054
-600.812803,131,256.359662,1513.515412,-600.812803
-764.656139,65,257.359232,1235.393734,-764.656139
-572.059862,135,259.801733,1568.554428,-572.059862
391.491784,500,267.486559,774.98489,391.491784
-791.857455,77,268.676353,1273.613036,-791.857455
-489.939698,179,271.466914,1751.915917,-489.939698
1159.890936,43,272.124796,-820.367274,1159.890936
-490.984602,228,275.634598,1839.329233,-490.984602
-228.075098,249,279.499591,2020.570606,-228.075098
-248.73599,260,283.586912,2059.246755,-248.73599
-616.070914,141,285.723176,1526.653172,-616.070914
86.0472,500,293.696357,986.503795,86.0472
-582.59431,150,296.035309,1664.330039,-582.59431
-494.017281,188,298.940862,1626.861167,-494.017281
-384.425523,207,302.188685,1848.014633,-384.425523
-936.671254,58,303.116832,121.042184,-936.671254
1205.714807,56,304.002363,-797.294727,1205.714807
