#{"t_start": 1648333473.6942253, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-785.005004,75,3.775436,1305.467272,-785.005004
-139.437728,260,7.77139,1985.999734,-139.437728
48.956201,351,13.063375,2400.549225,48.956201
-73.967357,321,18.007264,2093.437137,-73.967357
-612.374234,119,19.812608,1476.922586,-612.374234
94.399531,406,26.085203,2608.727505,94.399531
-615.175126,203,29.222394,720.690573,-615.175126
-814.329012,58,30.164726,1231.547984,-814.329012
-217.694586,276,35.13871,1982.921166,-217.694586
1116.27126,42,35.835691,-835.185239,1116.27126
-435.672029,196,38.8307,1718.559225,-435.672029
-477.383856,213,42.081814,851.556532,-477.383856
-556.932159,225,45.490915,1764.855198,-556.932159
-357.919399,210,48.706454,1909.902631,-357.919399
-859.302822,43,49.367018,1176.283938,-859.302822
-565.708329,137,51.474299,1581.579782,-565.708329
-577.341663,182,54.228688,1570.963358,-577.341663
-783.571335,113,55.940236,372.91528,-783.571335
-136.895514,350,61.250941,2155.563961,-136.895514
-154.394843,373,67.37966,2280.043252,-154.394843
-571.444797,146,69.599744,1538.327783,-571.444797
-374.634951,189,72.498925,1658.975511,-374.634951
-603.114712,152,74.829924,1634.473557,-603.114712
-498.014215,178,77.597612,1737.310363,-498.014215
579.810561,500,85.319837,883.202136,579.810561
-520.250988,285,89.684376,880.936186,-520.250988
-228.798999,247,93.488331,2009.839759,-228.798999
-517.90366,288,97.880205,1182.550017,-517.90366
-253.990109,362,103.780385,1940.685883,-253.990109
-630.897254,125,105.670872,324.394403,-630.897254
-447.013931,146,107.922725,1558.040955,-447.013931
-791.683795,93,109.332569,325.943961,-791.683795
-695.622413,109,110.97275,1375.087002,-695.622413
197.718425,500,118.68841,823.606692,197.718425
-721.160277,85,119.982816,347.223586,-721.160277
-916.354393,57,120.84407,159.937693,-916.354393
-416.609001,213,124.195779,1870.792119,-416.609001
-520.496627,184,127.06705,1746.351617,-520.496627
214.030903,342,132.640101,2232.67741,214.030903
205.144802,349,137.989642,2393.732614,205.144802
-570.879049,185,140.791408,1690.292339,-570.879049
-262.960898,280,145.132342,2087.741768,-262.960898
-784.250782,76,146.309379,1297.224481,-784.250782
-446.95657,177,149.006667,1727.218024,-446.95657
-797.256371,72,150.093922,1301.056466,-797.256371
-406.705272,253,153.988074,816.192771,-406.705272
-913.518089,69,155.024077,313.845919,-913.518089
