#{"t_start": 1648333473.6011488, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-665.396657,158,5.14259,1608.704689,-665.396657
216.19589,390,11.079684,2238.185681,216.19589
-514.863763,167,13.594935,1666.695064,-514.863763
-524.135751,186,16.441187,1704.597647,-524.135751
-826.752982,125,18.382483,393.234515,-826.752982
-491.419667,163,20.885506,651.432921,-491.419667
-677.8222,109,22.563411,1404.596418,-677.8222
-460.218988,174,25.25238,1750.953246,-460.218988
-486.64363,329,30.384135,1161.254163,-486.64363
-593.15451,127,32.343576,506.280001,-593.15451
-765.885689,74,33.508916,278.001405,-765.885689
-693.163238,126,36.18185,1486.75663,-693.163238
-612.482019,127,38.123962,497.025379,-612.482019
241.833232,460,45.116203,3043.593906,241.833232
-486.022239,146,47.355432,1566.250115,-486.022239
-702.698257,107,48.997816,1411.009182,-702.698257
-618.694733,156,51.384224,540.017451,-618.694733
-290.505015,277,55.582104,1152.334357,-290.505015
-273.640586,304,60.211595,1932.83871,-273.640586
-426.469683,192,63.17635,1754.807856,-426.469683
-296.368607,262,67.571623,1895.50646,-296.368607
-643.38368,143,69.740799,576.000104,-643.38368
-232.601968,216,73.045397,1921.387228,-232.601968
-846.863856,42,73.69416,1161.651413,-846.863856
-615.260854,152,76.034772,1597.795461,-615.260854
-416.83669,226,79.542485,1945.436231,-416.83669
-644.471411,122,81.413461,492.923977,-644.471411
-630.933897,162,83.904679,681.461002,-630.933897
-892.825396,89,85.302935,271.52802,-892.825396
-498.929012,170,87.882879,1585.119838,-498.929012
-672.894421,155,90.280846,1544.373147,-672.894421
-892.521139,69,91.351964,218.240018,-892.521139
1148.386931,44,92.055404,-825.462632,1148.386931
-725.477796,107,93.67256,1447.099458,-725.477796
-422.806046,178,96.399022,1765.551017,-422.806046
223.212786,500,104.384584,1006.276772,223.212786
671.076384,500,111.978991,987.818447,671.076384
-253.595592,289,116.444739,1099.508764,-253.595592
-599.659933,114,118.207505,1497.015718,-599.659933
-210.406874,408,124.56531,2195.735891,-210.406874
-655.109055,189,127.475827,1531.743232,-655.109055
-777.3263,64,128.437886,1232.312629,-777.3263
-524.9798,139,130.937033,1519.752888,-524.9798
-460.300193,304,135.642978,2001.190949,-460.300193
-156.352007,249,139.409492,2077.193962,-156.352007
-349.95079,211,142.657536,1797.502441,-349.95079
648.749322,500,150.317981,879.873578,648.749322
-461.068567,165,152.841392,540.281708,-461.068567
-601.749139,190,155.738478,636.899604,-601.749139
-645.151405,236,159.334362,699.91368,-645.151405
-457.15883,167,162.209073,1617.591004,-457.15883
-735.981733,162,164.678705,561.001052,-735.981733
-381.427021,183,167.473264,1639.410182,-381.427021
-159.464176,283,171.861902,2131.878282,-159.464176
-594.629058,135,173.994574,1584.022374,-594.629058
-707.495586,106,175.648542,1408.784482,-707.495586
-684.694398,119,177.48068,491.361807,-684.694398
-124.667818,299,182.118034,2187.992795,-124.667818
-474.105589,183,184.913432,1689.109006,-474.105589
1704.247686,344,190.200482,238.506926,1704.247686
-724.784345,94,191.639051,1416.060985,-724.784345
-238.752505,310,196.822188,2022.940934,-238.752505
-524.301664,221,200.296576,1916.01646,-524.301664
1417.280282,149,202.611026,-570.812647,1417.280282
80.992987,311,207.466301,2199.987457,80.992987
-490.183824,180,210.242408,1452.224077,-490.183824
-449.057579,311,215.042095,2157.445147,-449.057579
-574.972622,143,217.228647,1582.5542,-574.972622
-506.180198,218,220.621397,757.910283,-506.180198
-636.864875,164,223.172243,529.246226,-636.864875
-788.222147,62,224.161162,1255.914777,-788.222147
-641.801306,126,226.426959,1576.147756,-641.801306
-350.018796,214,229.689513,1878.991086,-350.018796
184.297768,395,235.745305,1269.77596,184.297768
-428.868358,175,238.455616,1768.156424,-428.868358
-388.468081,227,241.978353,1921.569445,-388.468081
-434.701602,186,244.83501,1739.422489,-434.701602
-481.828052,194,247.890236,1762.022966,-481.828052
-701.977287,103,249.536481,337.306341,-701.977287
-495.976075,185,252.455913,1737.997134,-495.976075
1492.983849,166,255.063389,-259.859416,1492.983849
-585.23336,206,258.578455,1709.698589,-585.23336
-807.360936,77,259.747637,254.589116,-807.360936
-651.570705,92,261.176023,1360.919318,-651.570705
-41.529122,500,268.855184,843.894294,-41.529122
1204.73001,60,269.788259,-789.139948,1204.73001
1248.236865,64,270.781177,-720.88992,1248.236865
-208.612868,313,275.611316,2191.533125,-208.612868
131.103789,500,283.423665,979.377786,131.103789
-548.452674,144,285.617683,1613.338258,-548.452674
-752.235664,77,286.777974,1245.451573,-752.235664
-442.124581,181,289.541842,1628.0787,-442.124581
-576.272552,139,292.024479,570.054337,-576.272552
-435.419369,299,296.647475,639.724982,-435.419369
254.233286,470,303.989116,2860.605776,254.233286
-833.60293,123,305.964905,261.305368,-833.60293
-425.205292,295,310.526921,1096.339581,-425.205292
-690.665393,98,312.02962,1387.551483,-690.665393
-501.499907,134,314.091188,1501.625747,-501.499907
141.01893,431,320.704449,2345.593316,141.01893
467.114877,500,328.802505,867.147044,467.114877
398.691595,500,336.471088,839.89464,398.691595
-606.048802,140,338.634936,1565.952129,-606.048802
-663.717017,129,340.588039,1514.095093,-663.717017
-465.893192,163,343.050751,1692.40011,-465.893192
-590.067706,198,346.077033,552.906158,-590.067706
-672.261593,125,347.974541,463.790945,-672.261593
-459.322165,231,351.508404,1786.985393,-459.322165
-9.643095,303,356.46525,902.453902,-9.643095
-911.232009,65,357.460747,154.734347,-911.232009
-623.167925,125,359.396997,1546.858265,-623.167925
-511.772383,246,363.187651,1682.481791,-511.772383
-555.85477,149,365.48817,1609.536483,-555.85477
-736.297476,121,367.330329,388.262979,-736.297476
-589.357108,157,369.71805,590.449771,-589.357108
-404.569769,216,372.993427,1715.820006,-404.569769
-328.465701,260,376.98559,1940.246633,-328.465701
-170.287341,396,383.121435,1529.050239,-170.287341
-518.338448,198,386.45348,1702.32715,-518.338448
-606.47891,150,388.788344,1580.783149,-606.47891
-295.997759,246,392.575958,821.398433,-295.997759
-748.618559,115,394.363156,1368.486852,-748.618559
-565.883939,185,397.207011,1506.32048,-565.883939
-715.202879,99,398.757735,1447.52965,-715.202879
-757.881232,122,400.654789,344.971649,-757.881232
-394.696396,210,403.909442,1762.170663,-394.696396
13.359426,361,409.62265,2279.538281,13.359426
-661.986062,161,412.126399,476.02752,-661.986062
29.124633,500,420.401441,706.89825,29.124633
-519.137543,169,422.991573,1617.415639,-519.137543
-524.509854,170,425.633638,1691.184169,-524.509854
-430.886229,187,428.518059,1791.779907,-430.886229
-879.987012,78,429.71479,287.003275,-879.987012
-604.075382,105,431.368418,1384.293787,-604.075382
-600.406256,216,434.692324,1784.966378,-600.406256
-735.496514,130,436.696838,516.32852,-735.496514
-260.042125,282,441.044626,2101.728951,-260.042125
-388.603627,237,444.713927,943.587328,-388.603627
-715.65186,87,446.17294,1344.013844,-715.65186
-394.078459,211,449.479818,1842.561149,-394.078459
-635.265846,190,452.873251,1679.209796,-635.265846
-654.815354,162,455.407584,514.230637,-654.815354
-331.95755,248,459.272727,2015.604167,-331.95755
-738.65382,88,460.631078,1385.885479,-738.65382
-611.441519,197,463.686328,1720.067373,-611.441519
-692.142681,109,465.452426,445.762036,-692.142681
327.907739,500,473.343476,1054.328194,327.907739
-650.196798,128,475.326409,1527.197067,-650.196798
-683.752807,106,476.941929,387.157972,-683.752807
-831.300964,82,478.19139,1366.855511,-831.300964
1376.103708,100,479.727576,-550.853474,1376.103708
-405.042687,222,483.510403,1762.572638,-405.042687
-530.226619,184,486.424795,572.951789,-530.226619
-673.928582,147,488.744686,598.910937,-673.928582
-711.139413,98,490.261608,1362.579797,-711.139413
-122.600912,260,494.253874,1970.537368,-122.600912
1496.231198,216,497.669495,-181.731913,1496.231198
-690.397022,99,499.213062,1379.691544,-690.397022
-666.056536,208,502.421211,1553.008955,-666.056536
-421.821835,203,505.582053,1779.971755,-421.821835
-833.532189,78,506.791403,170.423198,-833.532189
-304.871728,213,510.109257,1784.776766,-304.871728
-485.954999,300,515.143341,1075.305468,-485.954999
-712.894567,204,518.290932,1806.730503,-712.894567
-497.320617,227,521.817917,1897.871237,-497.320617
-664.853252,139,523.952033,1431.211967,-664.853252
6.277796,289,528.360839,2144.514565,6.277796
-703.962622,137,530.447705,412.170464,-703.962622
-618.479267,234,534.288475,688.241796,-618.479267
-690.14202,158,536.762343,647.832627,-690.14202
-466.276049,175,539.663924,1674.443309,-466.276049
-498.955675,170,542.448704,1718.288425,-498.955675
-466.749973,172,546.033747,1633.131668,-466.749973
274.171527,443,554.064555,2826.551178,274.171527
-356.76847,194,557.081275,1788.912503,-356.76847
-486.82958,231,560.613238,1893.446126,-486.82958
-523.920681,217,563.098419,1712.162625,-523.920681
-407.718263,276,565.677676,2042.776435,-407.718263
-636.680798,192,567.335239,636.803165,-636.680798
-117.797027,296,570.057978,2053.820848,-117.797027
-510.398089,166,571.538905,1711.182412,-510.398089
1769.558426,231,573.82484,-105.108941,1769.558426
-199.034661,329,576.779451,2152.350638,-199.034661
-292.016339,252,578.961339,894.304825,-292.016339
-579.220891,154,580.259848,1595.245334,-579.220891
-44.557268,286,582.749944,2166.143826,-44.557268
-731.671803,165,584.197017,535.8344,-731.671803
-293.934651,212,586.038219,1811.186611,-293.934651
518.781044,500,590.285805,244.255124,518.781044
-499.683498,179,592.046734,1646.41843,-499.683498
536.927709,417,595.598559,2483.84357,536.927709
-606.52004,147,596.938824,1640.35208,-606.52004
-374.630391,206,598.762324,1776.734782,-374.630391
-555.253533,142,600.387573,1581.825834,-555.253533
-543.094434,164,602.481237,1642.564942,-543.094434
-463.679605,164,604.468302,1686.186129,-463.679605
-214.607917,328,607.359967,2135.177061,-214.607917
1364.228066,97,608.190835,-701.232531,1364.228066
78.870057,431,612.181984,2452.032707,78.870057
-217.987739,340,615.250944,2170.685099,-217.987739
198.284101,369,618.649394,2395.328935,198.284101
-276.854943,241,621.905282,1926.138872,-276.854943
-567.75441,113,623.417514,1478.145212,-567.75441
-604.450907,138,625.394529,1580.645761,-604.450907
-40.883394,308,628.514192,2150.561956,-40.883394
-595.238731,150,630.112498,1625.013517,-595.238731
-500.725536,182,631.875159,1743.095496,-500.725536
-409.31575,193,633.97854,1714.892476,-409.31575
262.659738,420,638.315418,2584.560506,262.659738
-670.45488,161,640.103264,575.500776,-670.45488
-75.495103,442,644.697634,1713.996248,-75.495103
-648.856294,174,646.503482,452.185836,-648.856294
-147.637443,305,649.935843,2194.82909,-147.637443
-516.226908,228,652.239521,1849.548453,-516.226908
-225.633655,296,655.708367,2138.401708,-225.633655
-519.568078,163,657.564142,662.965594,-519.568078
-32.910102,331,661.278697,2079.795303,-32.910102
-588.164088,163,663.135502,1650.566474,-588.164088
-831.93801,43,663.654994,1169.411906,-831.93801
-757.552081,75,664.580151,1330.274481,-757.552081
-461.193904,295,667.784781,2045.655058,-461.193904
-518.641087,198,669.717443,1848.879304,-518.641087
-667.085691,128,671.054625,1409.753861,-667.085691
-13.847081,430,675.251323,2643.417923,-13.847081
-159.2956,224,677.631792,1819.317584,-159.2956
-449.53184,196,679.56337,1769.724178,-449.53184
-537.600094,157,681.085183,1582.404765,-537.600094
-652.306432,209,683.064377,574.887007,-652.306432
-793.621707,113,684.176743,474.822456,-793.621707
-425.277624,193,686.008159,729.940179,-425.277624
-302.54886,241,688.281949,2005.877818,-302.54886
-298.894047,231,690.601179,1990.465943,-298.894047
-148.379023,247,692.994267,1971.004712,-148.379023
-144.371345,300,695.829798,2147.143793,-144.371345
-499.088671,222,698.170376,1731.78435,-499.088671
-492.519909,184,699.913131,1718.586432,-492.519909
-855.166725,45,700.356638,1204.835273,-855.166725
-673.783782,118,701.494373,1484.474159,-673.783782
249.219963,91,702.373762,-840.394507,249.219963
-680.259312,145,703.770692,498.647966,-680.259312
